,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Cigarettes,Cig Friend Offer Chance,Cigs Per Day,Cig Everyday Use Age
22617,17.0,1.0,1.0,1.0,1.0,2,0.0,19,0,0,0,0,0,0.0,0,0,0
22618,70.0,0.0,2.0,5.0,1.0,2,1.0,13,5,1,0,0,0,0.0,NaN,0,0
22619,22.5,0.0,2.0,1.0,1.0,1,1.0,0,3,0,0,0,0,,NaN,0,0
22620,15.0,0.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
22621,42.5,0.0,2.0,6.0,0.0,1,1.0,16,260,4,1,14,24,,NaN,0,0
22622,16.0,1.0,1.0,2.0,1.0,2,1.0,23,2,0,1,14,260,,NaN,0,0
22623,32.5,0.0,1.0,2.0,1.0,1,1.0,18,104,2,1,26,104,,NaN,1,0
22624,12.0,0.0,2.0,1.0,0.0,2,0.0,19,0,0,0,0,0,0.0,0,0,0
22625,24.5,1.0,2.0,1.0,0.0,1,1.0,9,36,3,1,14,360,,NaN,30,19
22626,19.0,0.0,2.0,3.0,1.0,3,0.0,0,0,0,0,0,0,0.0,NaN,0,0
22627,24.5,0.0,4.0,1.0,0.0,1,1.0,11,48,1,1,17,0,,NaN,15,18
22628,22.5,0.0,2.0,1.0,0.0,2,1.0,0,156,1,1,21,1,,NaN,0,0
22629,13.0,0.0,4.0,1.0,0.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
22630,22.5,0.0,1.0,1.0,1.0,1,1.0,17,5,1,0,0,0,0.0,NaN,0,0
22631,22.5,0.0,2.0,2.0,0.0,1,1.0,0,Not sure,4,0,0,0,,NaN,2,0
22632,19.0,1.0,4.0,5.0,0.0,1,1.0,18,0,0,0,0,0,0.0,NaN,0,0
22633,19.0,0.0,2.0,1.0,1.0,3,0.0,21,0,0,0,0,0,0.0,NaN,0,0
22634,22.5,1.0,3.0,1.0,0.0,1,1.0,0,104,2,0,0,0,0.0,NaN,0,0
22635,42.5,0.0,4.0,1.0,0.0,1,1.0,21,104,2,0,0,0,,NaN,30,21
22636,27.5,0.0,4.0,1.0,0.0,2,1.0,21,4,3,0,0,0,,NaN,0,0
22637,24.5,0.0,3.0,1.0,0.0,3,1.0,14,24,0,1,15,156,,NaN,30,16
22638,15.0,0.0,4.0,7.0,1.0,3,0.0,17,0,0,0,0,0,0.0,25,0,0
22639,42.5,0.0,2.0,7.0,1.0,1,1.0,0,12,0,1,25,364,,NaN,30,20
22640,27.5,1.0,3.0,7.0,1.0,1,1.0,21,156,2,1,16,3,,NaN,0,0
22641,57.5,1.0,1.0,1.0,0.0,2,1.0,0,104,20,1,18,0,,NaN,30,16
22642,17.0,0.0,4.0,7.0,0.0,3,1.0,21,5,NaN,0,0,0,0.0,0,0,0
22643,22.5,1.0,1.0,7.0,0.0,1,1.0,0,156,2,1,17,156,,NaN,5,0
22644,17.0,1.0,3.0,6.0,0.0,3,1.0,15,3,0,1,13,0,,NaN,0,0
22645,42.5,0.0,3.0,1.0,0.0,2,1.0,15,104,2,0,0,0,0.0,NaN,0,0
22646,12.0,1.0,3.0,7.0,0.0,2,0.0,23,0,0,0,0,0,0.0,0,0,0
22647,22.5,1.0,4.0,1.0,0.0,3,1.0,0,208,1,1,20,52,,NaN,0,0
22648,13.0,0.0,1.0,2.0,1.0,2,0.0,17,0,0,0,0,0,0.0,0,0,0
22649,12.0,1.0,2.0,2.0,0.0,3,0.0,21,0,0,0,0,0,0.0,0,0,0
22650,16.0,0.0,1.0,2.0,1.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
22651,24.5,1.0,3.0,7.0,0.0,2,1.0,15,60,5,1,14,36,,NaN,10,18
22652,27.5,0.0,2.0,1.0,0.0,2,1.0,21,24,NaN,1,18,0,,NaN,0,0
22653,42.5,1.0,1.0,7.0,1.0,1,1.0,21,3,0,0,0,0,,NaN,30,14
22654,57.5,1.0,4.0,7.0,0.0,2,1.0,16,0,0,1,15,0,0.0,NaN,0,0
22655,14.0,1.0,1.0,7.0,0.0,2,1.0,0,2,0,0,0,0,0.0,0,0,0
22656,17.0,0.0,4.0,2.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
22657,21.0,0.0,2.0,1.0,0.0,1,1.0,18,36,2,1,13,0,,NaN,30,17
22658,12.0,1.0,3.0,7.0,1.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22659,24.5,1.0,4.0,1.0,0.0,2,1.0,15,52,1,1,18,36,,NaN,7,20
22660,24.5,1.0,2.0,1.0,1.0,2,1.0,15,180,2,0,0,0,,NaN,0,0
22661,16.0,0.0,1.0,2.0,0.0,1,0.0,21,0,0,0,0,0,0.0,0,0,0
22662,12.0,1.0,4.0,1.0,0.0,2,0.0,12,0,0,0,0,0,0.0,0,0,0
22663,57.5,0.0,1.0,1.0,1.0,2,1.0,15,0,0,0,0,0,,NaN,30,15
22664,20.0,1.0,2.0,1.0,0.0,2,1.0,0,5,0,1,15,364,,NaN,30,14
22665,42.5,0.0,4.0,1.0,0.0,2,1.0,17,5,1,1,14,0,,NaN,30,16
22666,70.0,0.0,4.0,1.0,0.0,3,1.0,21,10,0,0,0,0,,NaN,0,0
22667,42.5,0.0,2.0,6.0,0.0,1,1.0,21,4,1,1,13,0,,NaN,0,15
22668,42.5,1.0,4.0,1.0,0.0,1,1.0,16,3,0,0,0,0,0.0,NaN,0,0
22669,14.0,0.0,2.0,1.0,1.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22670,15.0,0.0,1.0,7.0,0.0,1,1.0,0,Not sure,0,0,0,0,0.0,25,0,0
22671,15.0,1.0,2.0,7.0,0.0,2,0.0,NaN,0,0,0,0,0,0.0,0,0,0
22672,21.0,1.0,1.0,1.0,0.0,1,1.0,18,60,14,0,0,0,0.0,NaN,0,0
22673,42.5,1.0,4.0,1.0,0.0,2,1.0,0,104,4,1,22,0,,NaN,0,0
22674,13.0,0.0,4.0,7.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
22675,70.0,1.0,4.0,1.0,0.0,1,1.0,21,6,1,1,35,0,0.0,NaN,0,0
22676,70.0,0.0,1.0,1.0,1.0,2,0.0,16,0,0,0,0,0,0.0,NaN,0,0
22677,13.0,1.0,4.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
22678,16.0,1.0,4.0,1.0,0.0,2,1.0,14,0,0,0,0,0,0.0,0,0,0
22679,42.5,0.0,4.0,6.0,1.0,3,1.0,16,1,0,1,11,52,,NaN,0,10
22680,24.5,0.0,1.0,1.0,1.0,1,1.0,0,9,12,1,15,0,,NaN,30,14
22681,19.0,0.0,1.0,1.0,0.0,2,1.0,0,7,3,1,18,6,0.0,NaN,0,0
22682,42.5,0.0,4.0,1.0,0.0,2,1.0,28,24,2,1,16,0,,NaN,0,0
22683,57.5,1.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0,,NaN,25,23
22684,19.0,0.0,1.0,2.0,0.0,1,1.0,13,0,0,0,0,0,0.0,NaN,0,0
22685,13.0,1.0,4.0,1.0,0.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
22686,12.0,0.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
22687,70.0,0.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,,NaN,20,40
22688,42.5,1.0,1.0,1.0,1.0,2,1.0,15,156,12,0,0,0,,NaN,30,12
22689,17.0,0.0,4.0,7.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22690,13.0,0.0,2.0,6.0,1.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
22691,18.0,1.0,4.0,1.0,0.0,1,0.0,15,0,0,0,0,0,0.0,NaN,0,0
22692,15.0,1.0,4.0,1.0,0.0,1,0.0,16,0,0,0,0,0,0.0,0,0,0
22693,27.5,1.0,4.0,1.0,0.0,1,1.0,14,120,3,1,14,312,,NaN,30,23
22694,32.5,0.0,3.0,7.0,0.0,1,1.0,14,0,0,0,0,0,0.0,NaN,0,0
22695,70.0,0.0,1.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
22696,21.0,1.0,2.0,1.0,0.0,3,0.0,18,0,0,0,0,0,0.0,NaN,0,0
22697,14.0,0.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22698,18.0,1.0,1.0,1.0,0.0,1,1.0,0,5,0,0,0,0,0.0,NaN,0,0
22699,18.0,1.0,2.0,1.0,0.0,2,1.0,19,5,2,0,0,0,,NaN,0,18
22700,12.0,0.0,2.0,1.0,1.0,2,0.0,17,0,0,0,0,0,0.0,0,0,0
22701,57.5,0.0,4.0,1.0,0.0,3,1.0,21,52,2,0,0,0,,NaN,0,0
22702,57.5,0.0,3.0,1.0,0.0,2,1.0,15,30,2,0,0,0,,NaN,0,0
22703,12.0,1.0,1.0,2.0,1.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
22704,14.0,0.0,1.0,2.0,1.0,2,0.0,14,0,0,0,0,0,0.0,25,0,0
22705,14.0,0.0,3.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22706,24.5,0.0,3.0,5.0,0.0,2,1.0,13,0,0,0,0,0,0.0,NaN,0,0
22707,17.0,1.0,4.0,1.0,0.0,2,1.0,14,0,0,1,14,364,,NaN,5,0
22708,22.5,0.0,4.0,2.0,1.0,3,1.0,16,339,8,1,21,0,0.0,NaN,0,0
22709,12.0,0.0,1.0,7.0,1.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22710,42.5,1.0,2.0,2.0,0.0,1,1.0,0,30,2,1,18,0,,NaN,0,0
22711,22.5,1.0,3.0,7.0,0.0,3,1.0,16,104,2,1,18,0,,NaN,4,0
22712,42.5,1.0,3.0,2.0,0.0,2,1.0,18,24,1,1,16,0,0.0,NaN,0,0
22713,14.0,0.0,1.0,7.0,1.0,1,0.0,18,0,0,0,0,0,0.0,75,0,0
22714,18.0,0.0,1.0,1.0,1.0,3,0.0,0,0,0,0,0,0,0.0,NaN,0,0
22715,22.5,0.0,1.0,1.0,1.0,3,1.0,19,208,7,1,13,312,,NaN,30,15
22716,22.5,1.0,4.0,1.0,0.0,1,1.0,21,2,0,1,19,0,0.0,NaN,0,0
22717,32.5,1.0,3.0,7.0,1.0,2,1.0,16,1,0,1,15,0,,NaN,0,25
22718,42.5,0.0,4.0,1.0,0.0,1,1.0,0,260,1,1,19,0,,NaN,0,0
22719,57.5,1.0,2.0,1.0,1.0,1,1.0,0,0,0,1,17,0,,NaN,30,16
22720,21.0,0.0,1.0,1.0,0.0,1,1.0,0,104,5,1,16,3,0.0,NaN,0,0
22721,21.0,0.0,2.0,1.0,1.0,1,1.0,14,120,NaN,1,13,364,,NaN,30,18
22722,24.5,1.0,1.0,1.0,0.0,2,0.0,21,0,0,0,0,0,0.0,NaN,0,0
22723,42.5,1.0,2.0,2.0,0.0,3,1.0,16,208,2,1,18,0,,NaN,0,0
22724,42.5,1.0,2.0,1.0,0.0,3,0.0,16,0,0,0,0,0,,NaN,30,20
22725,24.5,1.0,4.0,1.0,0.0,2,1.0,18,5,0,1,12,0,,NaN,0,0
22726,18.0,0.0,2.0,2.0,0.0,3,0.0,13,0,0,0,0,0,0.0,NaN,0,0
22727,16.0,1.0,1.0,2.0,1.0,1,1.0,16,6,0,1,13,0,0.0,0,0,0
22728,24.5,0.0,1.0,1.0,1.0,2,1.0,19,7,0,0,0,0,,NaN,30,18
22729,22.5,1.0,2.0,7.0,0.0,1,1.0,0,10,3,0,0,0,0.0,NaN,0,0
22730,12.0,0.0,4.0,1.0,0.0,2,0.0,29,0,0,0,0,0,0.0,0,0,0
22731,19.0,0.0,2.0,2.0,1.0,1,1.0,0,0,0,0,0,0,,NaN,0,0
22732,22.5,1.0,2.0,5.0,0.0,3,1.0,15,3,0,1,19,0,,NaN,0,0
22733,15.0,1.0,4.0,2.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22734,22.5,0.0,2.0,1.0,0.0,1,1.0,0,52,3,1,16,364,,NaN,30,17
22735,22.5,1.0,1.0,1.0,0.0,1,1.0,15,96,10,1,20,364,,NaN,0,0
22736,19.0,0.0,2.0,2.0,1.0,2,0.0,60,0,0,0,0,0,0.0,NaN,0,0
22737,12.0,0.0,4.0,1.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
22738,15.0,1.0,4.0,1.0,0.0,1,1.0,14,24,1,0,0,0,0.0,0,0,0
22739,24.5,1.0,4.0,5.0,0.0,2,1.0,0,48,3,1,17,0,,NaN,30,18
22740,21.0,1.0,2.0,7.0,0.0,1,1.0,0,48,1,0,0,0,,NaN,0,0
22741,22.5,0.0,1.0,1.0,1.0,2,1.0,14,12,0,1,15,0,,NaN,30,15
22742,22.5,0.0,1.0,1.0,0.0,1,1.0,18,24,3,1,22,0,,NaN,0,0
22743,18.0,1.0,2.0,7.0,1.0,2,1.0,0,15,1,1,16,6,0.0,NaN,0,0
22744,57.5,0.0,4.0,2.0,0.0,1,1.0,0,0,0,0,0,0,0.0,NaN,0,0
22745,24.5,0.0,2.0,1.0,0.0,2,1.0,18,120,3,1,17,12,,NaN,5,0
22746,21.0,0.0,2.0,2.0,0.0,2,1.0,18,51,2,0,0,0,,NaN,6,0
22747,42.5,0.0,4.0,1.0,0.0,1,1.0,18,12,0,0,0,0,,NaN,0,0
22748,22.5,0.0,2.0,7.0,0.0,1,1.0,0,12,2,0,0,0,,NaN,30,15
22749,17.0,1.0,4.0,1.0,0.0,3,1.0,0,6,20,1,16,156,,NaN,1,0
22750,18.0,1.0,1.0,1.0,0.0,1,1.0,0,4,3,0,0,0,0.0,NaN,0,0
22751,24.5,0.0,2.0,1.0,0.0,1,1.0,0,52,2,1,18,36,0.0,NaN,0,0
22752,42.5,1.0,4.0,1.0,0.0,1,1.0,0,120,1,0,0,0,0.0,NaN,0,0
22753,18.0,0.0,4.0,7.0,0.0,2,1.0,20,52,0,0,0,0,0.0,NaN,0,0
22754,21.0,0.0,1.0,2.0,0.0,3,1.0,18,20,2,0,0,0,,NaN,2,0
22755,13.0,0.0,4.0,1.0,0.0,3,0.0,16,0,0,0,0,0,0.0,0,0,0
22756,32.5,1.0,1.0,1.0,1.0,2,1.0,20,216,2,1,16,24,,NaN,30,18
22757,42.5,1.0,4.0,1.0,0.0,2,1.0,0,4,0,0,0,0,,NaN,0,0
22758,19.0,0.0,1.0,1.0,0.0,1,1.0,21,0,0,0,0,0,0.0,NaN,0,0
22759,18.0,0.0,2.0,2.0,1.0,2,1.0,15,24,1,0,0,0,0.0,NaN,0,0
22760,16.0,1.0,4.0,1.0,0.0,1,1.0,0,60,5,1,15,8,,NaN,0,0
22761,16.0,0.0,4.0,2.0,0.0,2,0.0,22,0,0,0,0,0,0.0,0,0,0
22762,42.5,1.0,3.0,1.0,0.0,1,1.0,14,96,3,1,18,0,,NaN,0,0
22763,42.5,0.0,4.0,1.0,0.0,3,1.0,17,6,0,0,0,0,,NaN,0,0
22764,70.0,0.0,4.0,1.0,0.0,1,1.0,0,5,0,0,0,0,0.0,NaN,0,0
22765,22.5,0.0,1.0,2.0,1.0,1,1.0,0,0,0,1,20,0,,NaN,0,0
22766,16.0,1.0,4.0,1.0,0.0,1,1.0,15,6,0,0,0,0,0.0,25,0,0
22767,14.0,1.0,4.0,1.0,0.0,1,0.0,NaN,0,0,0,0,0,0.0,0,0,0
22768,13.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22769,57.5,0.0,1.0,1.0,0.0,2,1.0,17,4,0,0,0,0,,NaN,0,0
22770,42.5,1.0,4.0,1.0,0.0,3,1.0,13,156,3,1,16,0,,NaN,0,14
22771,42.5,1.0,2.0,7.0,0.0,2,1.0,18,36,6,0,0,0,,NaN,15,0
22772,18.0,0.0,4.0,7.0,1.0,1,1.0,0,48,0,1,16,0,0.0,NaN,0,0
22773,16.0,0.0,2.0,1.0,1.0,2,1.0,0,12,0,1,15,2,,NaN,0,0
22774,42.5,0.0,3.0,1.0,0.0,2,1.0,15,52,2,1,18,0,,NaN,30,18
22775,13.0,1.0,1.0,3.0,1.0,1,0.0,0,0,0,0,0,0,0.0,25,0,0
22776,15.0,1.0,4.0,1.0,0.0,2,0.0,18,0,0,1,14,2,0.0,25,0,0
22777,18.0,0.0,2.0,5.0,0.0,1,0.0,0,0,0,0,0,0,0.0,NaN,0,0
22778,13.0,0.0,1.0,1.0,1.0,1,0.0,15,0,0,0,0,0,0.0,25,0,0
22779,42.5,1.0,2.0,7.0,0.0,2,1.0,17,NaN,NaN,0,0,0,,NaN,15,25
22780,57.5,1.0,1.0,1.0,1.0,2,1.0,17,60,2,1,16,5,,NaN,0,19
22781,42.5,0.0,2.0,5.0,0.0,3,1.0,0,0,0,0,0,0,0.0,NaN,0,0
22782,57.5,1.0,2.0,1.0,0.0,1,1.0,16,364,4,1,18,0,0.0,NaN,0,0
22783,42.5,1.0,4.0,1.0,0.0,1,1.0,0,24,0,1,16,0,,NaN,0,19
22784,21.0,0.0,3.0,1.0,1.0,1,1.0,17,2,0,0,0,0,0.0,NaN,0,0
22785,57.5,0.0,2.0,1.0,0.0,1,1.0,18,0,0,1,17,0,,NaN,0,14
22786,21.0,0.0,2.0,1.0,0.0,1,1.0,0,24,5,1,18,84,0.0,NaN,0,0
22787,18.0,1.0,4.0,1.0,0.0,3,0.0,21,0,0,0,0,0,0.0,NaN,0,0
22788,16.0,0.0,4.0,1.0,0.0,2,0.0,20,0,0,0,0,0,0.0,0,0,0
22789,17.0,0.0,4.0,1.0,0.0,2,0.0,16,0,0,0,0,0,0.0,0,0,0
22790,19.0,0.0,1.0,1.0,0.0,2,0.0,16,0,0,0,0,0,,NaN,0,0
22791,21.0,1.0,1.0,1.0,0.0,3,1.0,16,350,5,1,15,36,,NaN,11,16
22792,22.5,0.0,1.0,1.0,1.0,2,1.0,0,52,4,0,0,0,,NaN,30,15
22793,22.5,0.0,3.0,7.0,0.0,3,0.0,17,0,0,0,0,0,0.0,NaN,0,0
22794,13.0,0.0,3.0,6.0,0.0,1,0.0,15,0,0,0,0,0,0.0,0,0,0
22795,14.0,0.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0,,NaN,1,0
22796,22.5,1.0,1.0,2.0,1.0,1,1.0,14,7,0,0,0,0,0.0,NaN,0,0
22797,15.0,0.0,4.0,1.0,0.0,1,0.0,22,0,0,0,0,0,0.0,0,0,0
22798,19.0,0.0,2.0,7.0,0.0,2,1.0,16,52,1,1,14,12,0.0,NaN,0,0
22799,21.0,0.0,2.0,2.0,1.0,2,0.0,17,0,0,0,0,0,0.0,NaN,0,0
22800,57.5,0.0,4.0,1.0,0.0,2,1.0,17,12,1,0,0,0,0.0,NaN,0,0
22801,14.0,0.0,3.0,1.0,0.0,2,0.0,15,0,0,0,0,0,0.0,0,0,0
22802,42.5,1.0,4.0,1.0,0.0,2,1.0,16,104,3,1,19,0,,NaN,0,0
22803,17.0,1.0,3.0,7.0,1.0,2,1.0,0,NaN,NaN,0,0,0,0.0,0,0,0
22804,27.5,0.0,2.0,1.0,0.0,3,1.0,21,12,3,1,12,60,0.0,NaN,0,0
22805,18.0,1.0,4.0,1.0,0.0,1,1.0,19,3,4,0,0,0,,NaN,30,16
22806,22.5,1.0,4.0,1.0,0.0,2,1.0,21,52,3,0,0,0,,NaN,2,0
22807,20.0,0.0,1.0,2.0,1.0,3,1.0,21,345,2,1,13,NaN,,NaN,Not sure,0
22808,32.5,0.0,2.0,1.0,1.0,3,1.0,15,24,1,0,0,0,,NaN,30,19
22809,16.0,1.0,2.0,1.0,1.0,1,1.0,18,36,6,1,14,104,,NaN,0,0
22810,22.5,1.0,1.0,1.0,0.0,2,1.0,23,104,2,0,0,0,,NaN,15,18
22811,32.5,1.0,2.0,5.0,0.0,2,1.0,18,24,8,1,23,0,,NaN,0,0
22812,42.5,1.0,4.0,7.0,0.0,2,1.0,0,208,2,1,23,0,0.0,NaN,0,0
22813,27.5,0.0,1.0,7.0,1.0,2,1.0,0,0,0,1,22,0,,NaN,0,0
22814,17.0,0.0,2.0,7.0,0.0,3,0.0,0,0,0,0,0,0,0.0,0,0,0
22815,15.0,0.0,4.0,1.0,0.0,2,0.0,21,0,0,0,0,0,0.0,25,0,0
22816,57.5,0.0,2.0,1.0,0.0,2,1.0,10,364,2,0,0,0,,NaN,0,18
22817,15.0,0.0,1.0,7.0,1.0,3,0.0,19,0,0,0,0,0,0.0,0,0,0
22818,22.5,1.0,1.0,7.0,0.0,1,1.0,12,0,0,0,0,0,,NaN,0,0
22819,15.0,1.0,2.0,1.0,1.0,2,1.0,0,0,0,0,0,0,0.0,25,0,0
22820,57.5,1.0,2.0,1.0,0.0,2,1.0,22,52,1,1,26,0,,NaN,0,0
22821,13.0,0.0,1.0,7.0,0.0,1,1.0,19,NaN,0,0,0,0,0.0,25,0,0
22822,22.5,0.0,2.0,7.0,0.0,1,1.0,0,120,3,1,14,364,,NaN,0,16
22823,19.0,1.0,2.0,6.0,0.0,1,1.0,20,20,5,1,14,156,,NaN,1,0
22824,13.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,25,0,0
22825,18.0,1.0,4.0,1.0,0.0,2,1.0,18,96,7,1,13,260,,NaN,5,15
22826,24.5,1.0,1.0,1.0,0.0,3,1.0,13,208,2,1,16,156,,NaN,15,0
22827,20.0,0.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0,0,,NaN,30,14
22828,42.5,1.0,3.0,7.0,0.0,1,1.0,0,156,2,0,0,0,0.0,NaN,0,0
22829,19.0,0.0,1.0,7.0,0.0,1,1.0,15,60,4,1,16,0,,NaN,0,0
22830,22.5,0.0,3.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,NaN,0,0
22831,24.5,1.0,2.0,1.0,0.0,2,1.0,0,240,3,1,17,0,,NaN,15,18
22832,24.5,0.0,2.0,2.0,1.0,3,0.0,15,0,0,0,0,0,0.0,NaN,0,0
22833,13.0,1.0,2.0,7.0,0.0,1,0.0,12,0,0,0,0,0,0.0,0,0,0
22834,15.0,1.0,1.0,2.0,0.0,1,0.0,12,0,0,1,11,48,0.0,0,0,0
22835,32.5,0.0,2.0,1.0,0.0,1,1.0,0,4,0,0,0,0,0.0,NaN,0,0
22836,57.5,1.0,3.0,1.0,0.0,1,1.0,0,240,3,0,0,0,,NaN,30,16
22837,57.5,1.0,1.0,1.0,1.0,2,1.0,0,52,3,0,0,0,,NaN,10,14
22838,12.0,1.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0,0.0,0,0,0
22839,27.5,1.0,2.0,1.0,0.0,1,1.0,16,104,6,1,16,156,,NaN,30,17
22840,14.0,1.0,1.0,2.0,1.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22841,15.0,0.0,4.0,1.0,0.0,1,0.0,19,0,0,0,0,0,0.0,0,0,0
22842,42.5,0.0,2.0,6.0,0.0,2,1.0,12,1,0,0,0,0,,NaN,0,0
22843,18.0,0.0,2.0,1.0,0.0,2,1.0,18,5,1,0,0,0,0.0,NaN,0,0
22844,13.0,1.0,3.0,1.0,0.0,1,0.0,22,0,0,0,0,0,0.0,0,0,0
22845,13.0,0.0,1.0,2.0,1.0,2,0.0,17,0,0,0,0,0,0.0,0,0,0
22846,12.0,1.0,2.0,1.0,1.0,1,0.0,14,0,0,0,0,0,0.0,0,0,0
22847,32.5,0.0,1.0,2.0,1.0,3,1.0,0,10,1,0,0,0,,NaN,28,13
22848,15.0,0.0,2.0,1.0,0.0,2,1.0,19,0,0,0,0,0,0.0,0,0,0
22849,42.5,0.0,4.0,6.0,0.0,1,1.0,17,36,2,1,16,2,,NaN,0,18
22850,13.0,1.0,4.0,1.0,0.0,2,0.0,0,0,0,0,0,0,0.0,25,0,0
22851,19.0,1.0,1.0,5.0,1.0,1,1.0,22,NaN,NaN,1,15,0,,NaN,30,13
22852,16.0,1.0,1.0,2.0,0.0,1,1.0,0,NaN,NaN,1,12,36,,NaN,0,0
22853,17.0,0.0,2.0,7.0,0.0,3,1.0,0,3,0,1,17,1,,NaN,0,0
22854,19.0,0.0,2.0,7.0,0.0,3,1.0,15,52,NaN,1,16,0,,NaN,5,0
22855,12.0,1.0,2.0,2.0,0.0,2,0.0,0,0,0,0,0,0,0.0,0,0,0
22856,21.0,0.0,1.0,2.0,1.0,2,1.0,0,50,1,0,0,0,,NaN,0,0
22857,24.5,1.0,3.0,7.0,0.0,3,1.0,0,5,7,1,12,1,,NaN,0,0
22858,21.0,0.0,1.0,5.0,1.0,2,1.0,13,15,0,0,0,0,0.0,NaN,0,0
22859,19.0,0.0,2.0,2.0,0.0,2,1.0,18,15,0,1,17,10,0.0,NaN,0,0
22860,42.5,1.0,2.0,1.0,0.0,2,1.0,20,3,0,0,0,0,,NaN,28,22
22861,70.0,1.0,3.0,7.0,0.0,2,1.0,15,52,1,0,0,0,,NaN,0,0
22862,24.5,0.0,2.0,1.0,0.0,2,1.0,13,208,1,1,16,208,,NaN,0,18
22863,15.0,1.0,4.0,2.0,0.0,1,0.0,18,0,0,0,0,0,0.0,0,0,0
22864,15.0,1.0,4.0,1.0,0.0,2,1.0,15,6,1,0,0,0,,NaN,0,0
22865,22.5,0.0,2.0,1.0,0.0,1,0.0,21,0,0,0,0,0,0.0,NaN,0,0
22866,42.5,1.0,2.0,7.0,0.0,2,1.0,15,72,5,0,0,0,,NaN,Not sure,16
22867,42.5,0.0,2.0,2.0,1.0,2,1.0,13,0,0,1,17,0,,NaN,25,25
22868,16.0,0.0,3.0,7.0,1.0,2,1.0,18,1,0,0,0,0,0.0,0,0,0
22869,14.0,0.0,2.0,6.0,0.0,3,0.0,14,0,0,0,0,0,0.0,0,0,0
22870,42.5,0.0,2.0,1.0,0.0,3,1.0,10,96,2,1,21,0,,NaN,0,0
22871,12.0,0.0,2.0,2.0,1.0,1,0.0,0,0,0,0,0,0,0.0,0,0,0
22872,21.0,0.0,3.0,1.0,0.0,2,1.0,13,2,0,1,15,0,0.0,NaN,0,0
22873,19.0,0.0,1.0,2.0,1.0,3,1.0,20,3,1,1,18,8,0.0,NaN,0,0
22874,70.0,0.0,2.0,7.0,0.0,3,1.0,17,0,0,0,0,0,0.0,NaN,0,0
22875,42.5,0.0,2.0,7.0,0.0,1,1.0,0,15,4,0,0,0,0.0,NaN,0,0
22876,24.5,1.0,2.0,7.0,0.0,1,1.0,18,60,2,1,15,24,,NaN,15,0
22877,42.5,0.0,1.0,1.0,1.0,1,1.0,19,24,0,0,0,0,,NaN,0,18
22878,12.0,0.0,1.0,1.0,0.0,2,1.0,0,12,1,0,0,0,0.0,0,0,0
22879,17.0,0.0,2.0,7.0,0.0,2,1.0,0,NaN,NaN,0,0,0,0.0,0,0,0
22880,27.5,0.0,2.0,2.0,0.0,1,1.0,12,0,0,0,0,0,0.0,NaN,0,0
22881,42.5,0.0,4.0,1.0,0.0,2,1.0,20,156,2,1,20,0,,NaN,0,20
22882,57.5,0.0,3.0,1.0,0.0,2,1.0,16,260,4,1,20,0,,NaN,0,0
22883,16.0,1.0,4.0,1.0,0.0,1,1.0,17,NaN,NaN,1,15,4,,NaN,15,14
22884,13.0,0.0,2.0,1.0,0.0,1,1.0,0,52,14,1,12,363,,NaN,1,11
22885,27.5,0.0,2.0,2.0,1.0,1,1.0,14,48,2,1,17,312,,NaN,0,16
22886,42.5,0.0,2.0,1.0,1.0,2,1.0,0,52,6,1,18,0,,NaN,30,25
22887,13.0,1.0,4.0,1.0,0.0,3,1.0,18,0,0,0,0,0,0.0,0,0,0
