,Ages,Gender,Income,Race,Government,County,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days
340,15.0,0.0,2.0,1.0,0.0,1,1.0,0,240,1,1,13,40
341,57.5,1.0,1.0,1.0,0.0,2,1.0,16,100,2,1,21,0
342,16.0,1.0,2.0,7.0,1.0,1,0.0,21,0,0,0,0,0
343,14.0,1.0,4.0,7.0,0.0,1,0.0,18,0,0,1,NaN,0
344,42.5,1.0,4.0,7.0,0.0,1,1.0,7,52,1,1,15,0
345,16.0,0.0,2.0,7.0,0.0,2,0.0,20,0,0,0,0,0
346,13.0,0.0,4.0,1.0,1.0,2,1.0,0,2,0,0,0,0
347,15.0,0.0,2.0,1.0,0.0,1,1.0,14,36,0,0,0,0
348,42.5,0.0,4.0,1.0,0.0,3,1.0,14,24,1,0,0,0
349,13.0,1.0,1.0,7.0,0.0,2,0.0,15,0,0,0,0,0
350,16.0,0.0,4.0,1.0,0.0,3,0.0,0,0,0,1,13,1
351,13.0,1.0,1.0,1.0,1.0,1,0.0,20,0,0,0,0,0
352,42.5,1.0,2.0,1.0,1.0,3,1.0,17,260,10,1,21,0
353,42.5,0.0,4.0,1.0,0.0,1,1.0,21,260,1,1,12,0
354,27.5,1.0,3.0,1.0,0.0,1,1.0,8,24,5,1,12,0
355,13.0,0.0,1.0,2.0,1.0,1,1.0,0,15,2,0,0,0
356,14.0,0.0,4.0,2.0,0.0,1,0.0,0,0,0,0,0,0
357,21.0,1.0,1.0,7.0,0.0,1,0.0,17,0,0,0,0,0
358,14.0,1.0,1.0,7.0,1.0,1,0.0,10,0,0,0,0,0
359,42.5,0.0,4.0,1.0,0.0,2,1.0,15,24,2,1,14,0
360,57.5,0.0,4.0,1.0,0.0,3,1.0,0,24,0,0,0,0
361,18.0,1.0,4.0,5.0,0.0,1,0.0,14,0,0,0,0,0
362,24.5,1.0,2.0,7.0,1.0,1,1.0,0,48,NaN,1,13,0
363,24.5,1.0,1.0,1.0,0.0,2,1.0,16,104,5,1,16,0
364,21.0,1.0,3.0,7.0,1.0,1,1.0,15,13,0,1,14,156
365,12.0,1.0,1.0,2.0,1.0,1,0.0,15,0,0,0,0,0
366,22.5,1.0,4.0,1.0,0.0,2,1.0,19,60,0,1,19,0
367,27.5,1.0,1.0,7.0,1.0,2,1.0,21,36,9,1,19,364
368,57.5,1.0,2.0,1.0,0.0,2,1.0,14,104,0,0,0,0
369,13.0,1.0,2.0,1.0,0.0,3,0.0,NaN,0,0,0,0,0
370,24.5,0.0,1.0,2.0,1.0,1,1.0,14,0,0,0,0,0
371,32.5,0.0,4.0,1.0,0.0,1,1.0,0,52,3,0,0,0
372,27.5,0.0,1.0,1.0,1.0,2,1.0,0,0,0,1,18,0
373,32.5,0.0,2.0,2.0,0.0,2,1.0,19,12,1,1,18,0
374,17.0,1.0,3.0,1.0,0.0,2,0.0,12,0,0,0,0,0
375,32.5,0.0,3.0,1.0,0.0,2,1.0,17,5,0,1,15,0
376,42.5,0.0,1.0,1.0,1.0,3,1.0,13,24,0,1,23,3
377,17.0,0.0,1.0,1.0,1.0,1,0.0,19,0,0,0,0,0
378,17.0,1.0,4.0,1.0,0.0,2,1.0,0,1,0,0,0,0
379,57.5,0.0,3.0,1.0,0.0,1,1.0,21,0,0,0,0,0
380,18.0,1.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0
381,24.5,0.0,1.0,2.0,1.0,1,1.0,16,4,0,1,17,0
382,42.5,1.0,4.0,1.0,0.0,1,1.0,NaN,24,2,1,17,0
383,24.5,0.0,2.0,7.0,1.0,1,0.0,0,0,0,1,22,24
384,20.0,0.0,1.0,1.0,0.0,1,1.0,12,104,2,0,0,0
385,57.5,1.0,4.0,7.0,0.0,2,1.0,17,96,2,1,17,0
386,12.0,1.0,2.0,1.0,0.0,1,0.0,22,0,0,0,0,0
387,27.5,0.0,2.0,1.0,1.0,2,1.0,15,156,1,1,15,2
388,42.5,0.0,2.0,1.0,0.0,1,0.0,15,0,0,0,0,0
389,13.0,1.0,4.0,1.0,0.0,3,0.0,16,0,0,0,0,0
390,21.0,1.0,1.0,1.0,1.0,3,0.0,16,0,0,0,0,0
391,21.0,0.0,2.0,1.0,0.0,1,1.0,18,3,0,0,0,0
392,42.5,1.0,2.0,1.0,1.0,1,1.0,0,48,1,1,16,0
393,22.5,1.0,4.0,1.0,0.0,1,1.0,12,104,NaN,1,16,48
394,57.5,1.0,3.0,1.0,0.0,2,1.0,0,52,2,0,0,0
395,27.5,0.0,4.0,1.0,0.0,1,1.0,18,52,1,0,0,0
396,20.0,1.0,1.0,1.0,0.0,2,0.0,15,0,0,0,0,0
397,16.0,0.0,4.0,1.0,0.0,1,0.0,0,0,0,0,0,0
398,20.0,0.0,2.0,2.0,0.0,2,0.0,21,0,0,0,0,0
399,42.5,0.0,1.0,2.0,1.0,1,1.0,10,3,0,1,22,6
400,13.0,0.0,2.0,1.0,0.0,1,0.0,21,0,0,0,0,0
401,20.0,0.0,2.0,7.0,0.0,2,0.0,18,0,0,0,0,0
402,12.0,1.0,1.0,2.0,0.0,2,0.0,0,0,0,0,0,0
403,42.5,0.0,4.0,1.0,0.0,1,1.0,0,104,1,0,0,0
404,57.5,0.0,4.0,1.0,0.0,1,1.0,0,60,1,1,18,0
405,18.0,0.0,2.0,1.0,0.0,3,0.0,0,0,0,0,0,0
406,42.5,0.0,2.0,6.0,0.0,3,1.0,16,0,0,1,13,0
407,27.5,1.0,4.0,1.0,0.0,3,1.0,10,48,2,0,0,0
408,57.5,0.0,2.0,1.0,0.0,2,1.0,15,156,2,1,14,0
409,32.5,0.0,3.0,7.0,1.0,3,1.0,27,0,0,1,16,0
410,19.0,0.0,1.0,1.0,1.0,1,0.0,18,0,0,0,0,0
411,42.5,1.0,3.0,2.0,0.0,2,1.0,17,0,0,0,0,0
412,42.5,1.0,4.0,1.0,0.0,1,1.0,15,52,3,1,15,0
413,32.5,1.0,3.0,7.0,0.0,3,1.0,17,48,1,0,0,0
414,24.5,0.0,2.0,2.0,0.0,1,1.0,17,0,0,0,0,0
415,27.5,0.0,2.0,1.0,1.0,1,1.0,0,24,8,1,14,50
416,42.5,0.0,4.0,2.0,0.0,1,1.0,18,7,1,1,15,0
417,22.5,0.0,2.0,1.0,0.0,1,1.0,12,208,4,1,18,2
418,32.5,1.0,3.0,1.0,0.0,2,1.0,13,208,5,1,20,0
419,32.5,1.0,4.0,1.0,0.0,2,1.0,17,208,3,1,14,0
420,19.0,1.0,1.0,1.0,1.0,2,1.0,13,12,5,1,18,8
421,57.5,0.0,1.0,2.0,0.0,2,0.0,17,0,0,0,0,0
422,12.0,0.0,2.0,1.0,1.0,1,0.0,0,0,0,0,0,0
423,27.5,1.0,4.0,2.0,0.0,3,1.0,14,12,0,1,16,0
424,42.5,1.0,3.0,1.0,0.0,2,1.0,16,60,3,1,12,312
425,22.5,1.0,2.0,7.0,0.0,3,1.0,17,12,1,0,0,0
426,42.5,0.0,4.0,6.0,0.0,3,1.0,0,120,1,0,0,0
427,18.0,1.0,1.0,7.0,1.0,2,1.0,17,0,0,0,0,0
428,16.0,1.0,3.0,1.0,0.0,1,0.0,14,0,0,0,0,0
429,42.5,0.0,2.0,1.0,1.0,3,0.0,12,0,0,0,0,0
430,42.5,1.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0
431,16.0,0.0,2.0,1.0,0.0,2,1.0,14,5,0,0,0,0
432,32.5,0.0,2.0,7.0,0.0,1,1.0,0,15,2,0,0,0
433,15.0,1.0,2.0,7.0,0.0,1,0.0,16,0,0,0,0,0
434,42.5,1.0,1.0,1.0,1.0,2,1.0,15,12,0,1,38,0
435,70.0,0.0,1.0,1.0,0.0,1,1.0,18,0,0,0,0,0
436,42.5,0.0,2.0,1.0,0.0,1,1.0,16,10,1,0,0,0
437,22.5,1.0,2.0,1.0,0.0,1,1.0,0,104,0,1,16,0
438,32.5,1.0,4.0,1.0,0.0,2,1.0,18,104,2,1,16,0
439,22.5,1.0,4.0,1.0,0.0,1,1.0,20,260,3,0,0,0
440,17.0,0.0,1.0,7.0,0.0,2,0.0,17,0,0,0,0,0
441,17.0,1.0,2.0,7.0,0.0,1,1.0,19,12,0,0,0,0
442,27.5,1.0,3.0,1.0,1.0,1,1.0,20,24,2,1,17,0
443,17.0,1.0,4.0,2.0,0.0,2,1.0,15,7,1,0,0,0
444,42.5,0.0,4.0,1.0,0.0,1,1.0,15,72,2,0,0,0
445,70.0,0.0,3.0,2.0,1.0,1,0.0,0,0,0,1,24,0
446,42.5,0.0,4.0,1.0,0.0,1,1.0,12,0,0,0,0,0
447,70.0,0.0,2.0,1.0,0.0,3,1.0,NaN,2,0,0,0,0
448,14.0,1.0,4.0,1.0,0.0,2,0.0,19,0,0,0,0,0
449,32.5,1.0,2.0,2.0,0.0,2,1.0,0,260,1,1,31,0
450,17.0,0.0,2.0,1.0,1.0,1,1.0,0,0,0,1,16,NaN
451,42.5,1.0,2.0,2.0,0.0,2,1.0,17,156,3,1,17,208
452,19.0,0.0,2.0,1.0,0.0,2,0.0,14,0,0,0,0,0
453,12.0,1.0,2.0,1.0,0.0,1,0.0,29,0,0,0,0,0
454,12.0,0.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0
455,22.5,0.0,1.0,2.0,1.0,2,1.0,16,168,2,0,0,0
456,27.5,0.0,1.0,1.0,0.0,2,1.0,17,24,4,1,16,0
457,13.0,1.0,4.0,1.0,0.0,2,0.0,13,0,0,0,0,0
458,42.5,1.0,2.0,1.0,0.0,3,1.0,18,260,4,1,17,0
459,24.5,1.0,4.0,7.0,0.0,2,1.0,19,104,2,1,18,0
460,19.0,1.0,3.0,5.0,0.0,2,0.0,18,0,0,0,0,0
461,13.0,1.0,3.0,1.0,1.0,1,0.0,0,0,0,0,0,0
462,42.5,0.0,4.0,7.0,0.0,2,1.0,19,60,0,0,0,0
463,12.0,1.0,1.0,6.0,1.0,1,0.0,22,0,0,0,0,0
464,42.5,0.0,4.0,1.0,0.0,1,1.0,22,2,0,1,17,0
465,70.0,0.0,2.0,1.0,0.0,1,0.0,11,0,0,0,0,0
466,12.0,0.0,1.0,7.0,1.0,1,0.0,16,0,0,0,0,0
467,24.5,0.0,1.0,1.0,0.0,2,1.0,0,1,4,1,17,312
468,70.0,1.0,4.0,1.0,1.0,1,1.0,14,120,6,1,18,0
469,18.0,0.0,1.0,1.0,1.0,3,0.0,0,0,0,0,0,0
470,13.0,1.0,2.0,7.0,0.0,3,0.0,12,0,0,0,0,0
471,32.5,1.0,3.0,7.0,0.0,1,1.0,0,21,5,1,21,0
472,70.0,1.0,4.0,1.0,0.0,1,1.0,16,10,0,1,22,0
473,24.5,0.0,3.0,7.0,0.0,1,1.0,0,36,NaN,0,0,0
474,57.5,0.0,2.0,1.0,0.0,2,1.0,19,0,0,0,0,0
475,42.5,1.0,4.0,1.0,0.0,1,1.0,20,24,3,0,0,0
476,24.5,0.0,4.0,1.0,0.0,1,1.0,21,104,3,1,13,0
477,70.0,0.0,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0
478,42.5,0.0,3.0,1.0,0.0,2,1.0,16,312,2,1,39,0
479,42.5,0.0,2.0,7.0,0.0,2,0.0,14,0,0,0,0,0
480,24.5,0.0,1.0,2.0,1.0,2,1.0,18,36,NaN,1,16,1
481,16.0,0.0,4.0,1.0,0.0,1,1.0,0,30,0,0,0,0
482,70.0,0.0,2.0,1.0,0.0,3,1.0,16,0,0,0,0,0
483,27.5,0.0,4.0,1.0,0.0,1,1.0,18,144,15,1,14,0
484,42.5,0.0,4.0,1.0,0.0,1,1.0,17,30,2,0,0,0
485,32.5,0.0,3.0,5.0,0.0,3,1.0,14,100,3,1,16,0
486,42.5,1.0,4.0,1.0,0.0,3,1.0,16,120,0,1,24,0
487,70.0,1.0,1.0,1.0,0.0,3,1.0,0,96,2,0,0,0
488,17.0,0.0,1.0,1.0,1.0,1,1.0,18,5,2,1,17,3
489,42.5,0.0,4.0,1.0,0.0,2,1.0,18,48,1,1,22,1
490,42.5,1.0,2.0,1.0,0.0,2,1.0,17,312,4,1,19,0
491,24.5,0.0,2.0,1.0,0.0,1,1.0,0,180,1,1,13,52
492,12.0,0.0,3.0,6.0,0.0,2,0.0,12,0,0,0,0,0
493,21.0,1.0,4.0,1.0,0.0,2,1.0,14,104,6,0,0,0
494,42.5,0.0,4.0,1.0,0.0,1,1.0,14,208,2,0,0,0
495,57.5,1.0,2.0,1.0,0.0,2,1.0,18,150,0,1,14,364
496,42.5,1.0,3.0,1.0,0.0,2,1.0,NaN,24,2,0,0,0
497,22.5,1.0,4.0,2.0,0.0,1,1.0,18,0,0,0,0,0
498,12.0,1.0,3.0,1.0,0.0,1,0.0,0,0,0,0,0,0
499,42.5,0.0,4.0,1.0,0.0,1,1.0,0,156,1,0,0,0
500,42.5,0.0,4.0,1.0,0.0,3,1.0,0,24,2,1,25,0
501,42.5,0.0,2.0,1.0,0.0,1,1.0,12,5,1,1,14,0
502,22.5,0.0,4.0,1.0,0.0,2,1.0,16,24,1,0,0,0
503,16.0,1.0,2.0,2.0,1.0,1,1.0,16,5,1,1,15,104
504,32.5,0.0,2.0,1.0,1.0,2,1.0,15,52,3,1,13,48
505,42.5,0.0,4.0,1.0,0.0,1,1.0,15,4,1,1,18,0
506,12.0,1.0,2.0,2.0,0.0,1,0.0,0,0,0,0,0,0
507,18.0,0.0,1.0,2.0,1.0,1,1.0,17,0,0,0,0,0
508,32.5,1.0,2.0,7.0,0.0,2,1.0,18,0,0,1,21,0
509,70.0,1.0,1.0,5.0,0.0,2,0.0,13,0,0,0,0,0
510,70.0,1.0,3.0,1.0,0.0,3,1.0,15,0,0,1,15,0
511,27.5,0.0,2.0,7.0,0.0,1,1.0,16,3,0,0,0,0
512,57.5,1.0,3.0,6.0,0.0,2,1.0,0,6,2,1,17,0
513,15.0,0.0,2.0,7.0,0.0,2,1.0,15,12,0,1,15,5
514,13.0,0.0,4.0,3.0,0.0,1,0.0,0,0,0,0,0,0
515,20.0,0.0,2.0,1.0,0.0,3,1.0,16,11,0,1,20,3
516,57.5,0.0,2.0,1.0,0.0,2,1.0,16,84,1,1,18,0
517,42.5,0.0,4.0,1.0,0.0,2,1.0,18,30,2,1,14,3
518,13.0,0.0,3.0,1.0,0.0,2,0.0,18,0,0,0,0,0
519,17.0,0.0,4.0,1.0,0.0,2,0.0,17,0,0,0,0,0
520,57.5,0.0,2.0,1.0,0.0,3,1.0,10,104,8,1,16,0
521,13.0,0.0,3.0,2.0,0.0,1,0.0,12,0,0,0,0,0
522,21.0,0.0,4.0,1.0,0.0,3,1.0,18,36,1,0,0,0
523,27.5,1.0,3.0,5.0,0.0,2,0.0,0,0,0,0,0,0
524,12.0,0.0,1.0,2.0,1.0,1,0.0,0,0,0,0,0,0
525,42.5,0.0,1.0,2.0,1.0,2,1.0,0,48,2,1,13,0
526,57.5,0.0,1.0,1.0,0.0,2,1.0,14,48,2,1,18,0
527,70.0,1.0,4.0,1.0,0.0,2,1.0,21,364,2,0,0,0
528,42.5,1.0,2.0,7.0,1.0,1,1.0,18,156,1,1,15,364
529,14.0,1.0,2.0,1.0,0.0,2,0.0,18,0,0,0,0,0
530,57.5,0.0,4.0,1.0,0.0,2,1.0,16,52,2,1,15,0
531,21.0,1.0,4.0,5.0,1.0,3,1.0,15,10,3,0,0,0
532,24.5,0.0,2.0,1.0,0.0,2,1.0,0,24,1,1,22,1
533,22.5,1.0,2.0,7.0,1.0,1,1.0,16,36,2,1,12,260
534,42.5,0.0,4.0,5.0,0.0,2,1.0,20,2,0,0,0,0
535,32.5,1.0,1.0,2.0,1.0,1,1.0,14,5,0,1,18,0
536,24.5,1.0,1.0,1.0,0.0,2,1.0,13,36,0,0,0,0
537,15.0,1.0,4.0,1.0,0.0,1,1.0,16,6,1,1,13,72
538,16.0,0.0,3.0,1.0,0.0,1,0.0,13,0,0,0,0,0
539,32.5,0.0,1.0,1.0,0.0,2,1.0,14,104,1,1,17,0
540,42.5,0.0,3.0,6.0,0.0,3,1.0,14,3,0,1,16,0
541,42.5,0.0,1.0,1.0,0.0,2,1.0,0,36,2,0,0,0
542,13.0,1.0,2.0,1.0,1.0,2,0.0,19,0,0,0,0,0
543,22.5,1.0,1.0,1.0,1.0,3,1.0,15,260,0,1,18,104
544,57.5,1.0,1.0,1.0,0.0,2,1.0,15,104,4,1,15,0
545,13.0,1.0,2.0,6.0,1.0,1,0.0,0,0,0,0,0,0
546,12.0,0.0,4.0,1.0,0.0,1,0.0,17,0,0,0,0,0
547,17.0,1.0,2.0,1.0,1.0,3,1.0,16,0,0,1,11,3
548,24.5,1.0,4.0,1.0,1.0,3,1.0,13,NaN,0,0,0,0
549,21.0,0.0,3.0,1.0,0.0,2,1.0,0,120,1,1,17,0
550,12.0,0.0,2.0,7.0,0.0,3,0.0,18,0,0,0,0,0
551,15.0,0.0,4.0,2.0,0.0,1,0.0,18,0,0,0,0,0
552,42.5,0.0,4.0,1.0,0.0,1,1.0,0,156,1,0,0,0
553,42.5,1.0,4.0,1.0,0.0,2,0.0,18,0,0,0,0,0
554,32.5,1.0,4.0,1.0,0.0,1,1.0,12,60,NaN,1,18,0
555,15.0,0.0,2.0,1.0,0.0,1,1.0,15,48,6,1,15,14
556,42.5,0.0,3.0,1.0,0.0,1,1.0,14,72,1,0,0,0
557,22.5,0.0,1.0,1.0,0.0,3,1.0,20,52,1,1,14,0
558,32.5,0.0,1.0,1.0,1.0,2,1.0,16,5,1,1,14,0
559,42.5,0.0,4.0,1.0,0.0,2,1.0,15,0,0,0,0,0
560,16.0,0.0,2.0,7.0,0.0,1,0.0,20,0,0,0,0,0
561,13.0,1.0,4.0,7.0,0.0,1,0.0,19,0,0,0,0,0
562,12.0,0.0,4.0,1.0,1.0,2,0.0,18,0,0,0,0,0
563,70.0,0.0,2.0,1.0,0.0,3,1.0,18,1,0,0,0,0
564,24.5,0.0,3.0,1.0,0.0,2,0.0,19,0,0,0,0,0
565,42.5,0.0,4.0,1.0,0.0,3,1.0,13,120,1,1,19,0
566,14.0,1.0,4.0,1.0,1.0,1,0.0,17,0,0,0,0,0
567,57.5,1.0,3.0,1.0,0.0,1,1.0,14,24,0,1,16,0
568,15.0,0.0,3.0,1.0,0.0,2,0.0,16,0,0,0,0,0
569,16.0,1.0,1.0,5.0,0.0,3,0.0,19,0,0,0,0,0
570,70.0,0.0,4.0,1.0,0.0,1,1.0,0,0,0,0,0,0
571,21.0,0.0,1.0,1.0,1.0,1,1.0,13,12,0,1,16,36
572,42.5,0.0,4.0,1.0,0.0,1,1.0,18,72,1,0,0,0
573,12.0,1.0,4.0,4.0,0.0,3,0.0,15,0,0,0,0,0
574,42.5,0.0,4.0,5.0,0.0,1,1.0,13,0,0,0,0,0
575,42.5,1.0,2.0,1.0,0.0,2,1.0,19,0,0,0,0,0
576,32.5,1.0,4.0,1.0,0.0,3,1.0,16,104,7,1,14,6
577,13.0,1.0,1.0,2.0,1.0,2,0.0,16,0,0,0,0,0
578,21.0,0.0,1.0,5.0,0.0,3,1.0,10,24,4,0,0,0
579,15.0,1.0,2.0,7.0,0.0,3,1.0,18,10,0,1,13,180
580,32.5,0.0,3.0,1.0,0.0,1,1.0,20,3,2,1,19,0
581,57.5,1.0,4.0,1.0,0.0,1,1.0,14,156,1,1,24,0
582,42.5,1.0,4.0,1.0,0.0,1,1.0,21,312,2,0,0,0
583,70.0,0.0,3.0,1.0,0.0,3,1.0,19,12,0,1,23,12
584,57.5,0.0,2.0,1.0,0.0,3,1.0,0,10,1,0,0,0
585,17.0,0.0,4.0,1.0,0.0,1,1.0,14,4,0,0,0,0
586,13.0,0.0,2.0,1.0,0.0,3,0.0,14,0,0,0,0,0
587,27.5,0.0,2.0,1.0,0.0,3,1.0,0,312,4,1,12,260
588,42.5,0.0,1.0,1.0,1.0,2,1.0,17,0,0,1,12,0
589,57.5,1.0,2.0,2.0,0.0,2,1.0,21,0,0,1,15,0
590,57.5,1.0,1.0,6.0,1.0,1,1.0,21,0,0,0,0,0
591,12.0,1.0,4.0,1.0,0.0,1,0.0,12,0,0,0,0,0
592,16.0,1.0,1.0,1.0,1.0,1,0.0,15,0,0,0,0,0
593,42.5,1.0,2.0,1.0,0.0,2,1.0,19,15,1,1,13,NaN
594,18.0,1.0,4.0,1.0,0.0,3,1.0,9,1,0,0,0,0
595,70.0,1.0,4.0,1.0,0.0,1,1.0,0,36,2,0,0,0
596,14.0,1.0,2.0,7.0,1.0,1,0.0,17,0,0,0,0,0
597,32.5,1.0,4.0,1.0,0.0,1,1.0,25,104,3,0,0,0
598,22.5,0.0,3.0,1.0,0.0,2,1.0,0,120,3,1,13,260
599,24.5,1.0,3.0,3.0,0.0,1,1.0,27,60,4,0,0,0
600,32.5,1.0,4.0,1.0,0.0,1,1.0,11,30,1,1,16,0
601,42.5,0.0,4.0,1.0,0.0,3,0.0,0,0,0,0,0,0
602,21.0,1.0,2.0,7.0,0.0,2,0.0,16,0,0,0,0,0
603,27.5,1.0,3.0,1.0,0.0,1,1.0,13,208,6,1,23,0
604,27.5,1.0,4.0,6.0,1.0,2,1.0,20,60,1,0,0,0
605,12.0,0.0,2.0,6.0,1.0,2,0.0,13,0,0,0,0,0
606,12.0,1.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
607,27.5,0.0,4.0,7.0,1.0,3,0.0,13,0,0,0,0,0
608,24.5,0.0,2.0,7.0,1.0,2,1.0,0,156,2,1,19,0
609,42.5,0.0,2.0,1.0,1.0,1,1.0,17,3,0,0,0,0
610,16.0,0.0,2.0,1.0,1.0,3,0.0,13,0,0,0,0,0
611,42.5,1.0,3.0,7.0,0.0,2,1.0,16,104,12,0,0,0
612,27.5,1.0,2.0,1.0,1.0,1,1.0,8,120,12,1,13,0
613,15.0,1.0,4.0,1.0,1.0,3,1.0,17,0,0,0,0,0
614,42.5,1.0,1.0,7.0,0.0,1,1.0,19,Not sure,1,0,0,0
615,22.5,1.0,2.0,1.0,0.0,1,1.0,12,84,1,0,0,0
616,19.0,1.0,1.0,1.0,0.0,1,1.0,0,104,10,1,17,364
617,70.0,0.0,1.0,5.0,0.0,2,0.0,16,0,0,0,0,0
618,27.5,0.0,4.0,1.0,0.0,2,1.0,16,36,2,0,0,0
619,70.0,1.0,3.0,1.0,0.0,2,1.0,16,260,3,1,21,0
620,57.5,0.0,4.0,1.0,0.0,2,1.0,18,0,0,0,0,0
621,17.0,0.0,2.0,1.0,0.0,2,0.0,20,0,0,0,0,0
622,32.5,1.0,2.0,1.0,0.0,1,1.0,19,104,1,0,0,0
623,24.5,0.0,1.0,2.0,1.0,2,1.0,0,24,3,1,15,0
624,42.5,0.0,4.0,1.0,0.0,2,1.0,40,52,2,1,16,0
625,15.0,0.0,3.0,1.0,0.0,2,1.0,12,10,0,1,15,1
626,70.0,1.0,2.0,1.0,0.0,2,0.0,13,0,0,0,0,0
627,27.5,0.0,2.0,1.0,0.0,1,1.0,15,104,2,1,24,0
628,22.5,0.0,1.0,1.0,0.0,1,1.0,18,104,2,1,22,0
629,12.0,1.0,2.0,7.0,0.0,3,0.0,13,0,0,0,0,0
630,42.5,0.0,3.0,1.0,0.0,2,1.0,0,312,1,1,23,0
631,42.5,1.0,3.0,1.0,0.0,2,1.0,20,60,6,1,16,0
632,42.5,0.0,1.0,1.0,0.0,1,1.0,19,260,10,1,18,364
633,32.5,1.0,3.0,7.0,0.0,2,1.0,21,36,5,1,25,0
634,18.0,0.0,3.0,1.0,0.0,3,1.0,14,104,3,0,0,0
635,22.5,1.0,1.0,1.0,0.0,2,1.0,17,208,6,1,17,312
636,16.0,1.0,2.0,1.0,1.0,1,1.0,35,10,NaN,1,13,104
637,18.0,1.0,3.0,1.0,1.0,2,1.0,21,0,0,1,17,NaN
638,70.0,1.0,2.0,3.0,0.0,2,1.0,0,0,0,1,21,0
639,22.5,0.0,1.0,1.0,0.0,1,1.0,0,156,39,1,13,260
640,17.0,1.0,2.0,7.0,0.0,1,1.0,22,0,0,1,13,0
641,14.0,0.0,4.0,7.0,0.0,1,0.0,0,0,0,0,0,0
642,32.5,1.0,2.0,1.0,0.0,2,1.0,19,208,1,0,0,0
643,20.0,1.0,3.0,7.0,0.0,2,1.0,18,3,0,0,0,0
644,24.5,1.0,4.0,1.0,0.0,1,1.0,0,84,6,1,14,168
645,42.5,1.0,2.0,1.0,1.0,2,0.0,10,0,0,0,0,0
646,42.5,1.0,3.0,1.0,0.0,1,1.0,8,48,1,0,0,0
647,17.0,0.0,4.0,1.0,0.0,3,1.0,0,104,3,1,17,1
648,70.0,1.0,3.0,7.0,0.0,3,1.0,12,0,0,0,0,0
649,42.5,0.0,2.0,1.0,1.0,1,1.0,14,3,0,1,15,0
650,42.5,0.0,4.0,6.0,0.0,2,1.0,0,36,2,1,21,0
651,27.5,0.0,4.0,5.0,0.0,2,0.0,15,0,0,0,0,0
652,24.5,1.0,2.0,1.0,1.0,1,1.0,16,96,4,1,15,0
653,42.5,0.0,2.0,7.0,0.0,2,1.0,15,0,0,0,0,0
654,24.5,0.0,2.0,1.0,0.0,1,1.0,0,0,0,1,16,180
655,13.0,0.0,2.0,5.0,0.0,1,0.0,16,0,0,0,0,0
656,13.0,1.0,4.0,2.0,0.0,1,0.0,0,0,0,0,0,0
657,24.5,0.0,3.0,5.0,0.0,2,0.0,0,0,0,0,0,0
658,16.0,0.0,4.0,1.0,0.0,3,0.0,22,0,0,0,0,0
659,16.0,1.0,2.0,1.0,1.0,3,1.0,14,18,0,1,14,104
660,42.5,0.0,4.0,7.0,0.0,1,0.0,0,0,0,0,0,0
661,20.0,1.0,2.0,1.0,1.0,1,1.0,18,192,6,1,14,348
662,27.5,1.0,2.0,3.0,1.0,2,0.0,17,0,0,0,0,0
663,24.5,1.0,2.0,7.0,0.0,3,1.0,19,250,3,1,14,0
664,32.5,0.0,4.0,1.0,0.0,1,1.0,0,36,0,1,18,52
665,19.0,1.0,3.0,7.0,1.0,2,1.0,18,1,0,1,16,364
666,22.5,1.0,2.0,1.0,1.0,3,1.0,19,52,2,0,0,0
667,13.0,0.0,4.0,1.0,0.0,1,0.0,13,0,0,0,0,0
668,20.0,0.0,2.0,7.0,0.0,3,1.0,15,12,0,1,14,347
669,12.0,1.0,4.0,5.0,0.0,2,0.0,15,0,0,0,0,0
670,32.5,1.0,2.0,2.0,0.0,3,1.0,19,48,4,1,32,4
671,27.5,0.0,2.0,5.0,0.0,1,1.0,15,52,10,1,25,0
672,16.0,0.0,4.0,1.0,0.0,2,1.0,18,1,0,1,14,0
673,32.5,1.0,2.0,7.0,1.0,2,1.0,21,52,1,0,0,0
674,21.0,1.0,1.0,1.0,0.0,1,1.0,16,104,2,1,19,104
675,42.5,0.0,2.0,2.0,1.0,2,1.0,16,10,0,0,0,0
676,70.0,0.0,1.0,1.0,0.0,2,1.0,16,0,0,0,0,0
677,70.0,0.0,2.0,1.0,0.0,1,0.0,0,0,0,0,0,0
678,42.5,0.0,4.0,1.0,0.0,2,1.0,0,0,0,0,0,0
679,19.0,1.0,2.0,1.0,0.0,2,0.0,0,0,0,0,0,0
680,14.0,0.0,1.0,1.0,1.0,2,1.0,35,24,0,0,0,0
681,27.5,1.0,2.0,2.0,0.0,1,0.0,17,0,0,0,0,0
682,14.0,0.0,4.0,7.0,0.0,1,0.0,13,0,0,0,0,0
683,57.5,0.0,2.0,1.0,1.0,3,1.0,0,0,0,1,23,0
684,27.5,0.0,2.0,1.0,0.0,1,1.0,0,52,3,0,0,0
685,42.5,0.0,2.0,1.0,0.0,2,1.0,19,0,0,0,0,0
686,70.0,0.0,2.0,1.0,0.0,1,1.0,11,0,0,0,0,0
