,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month,Cigarettes,Cigs Per Day,Cig Everyday Use Age
43697,20.0,0,2,7,1,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0
43698,22.5,0,1,2,1,2.0,1,1,18,NaN,NaN,1,14,120,1,1,0,0,0
43699,24.5,1,4,1,0,1.0,1,1,0,48,10,1,17,0,0,0,1,0,20
43700,15.0,0,2,4,1,3.0,99,1,20,NaN,NaN,1,NaN,NaN,0,0,0,0,0
43701,27.5,1,4,1,0,1.0,1,1,17,208,2,1,22,0,0,0,1,30,18
43702,24.5,0,4,1,0,2.0,1,1,18,52,3,1,20,0,0,0,1,1,0
43703,13.0,1,4,1,0,2.0,99,0,21,0,0,0,0,0,0,0,0,0,0
43704,19.0,1,3,1,0,1.0,2,1,0,1,1,0,0,0,0,0,0,0,0
43705,16.0,1,4,1,0,1.0,99,1,17,3,0,0,0,0,0,0,0,0,0
43706,42.5,0,2,2,0,1.0,1,1,18,5,1,0,0,0,0,0,0,0,0
43707,17.0,1,2,6,0,1.0,99,0,21,0,0,1,14,0,0,0,0,0,0
43708,13.0,0,1,1,0,1.0,99,1,0,0,0,0,0,0,0,0,0,0,0
43709,42.5,0,4,3,0,2.0,1,1,13,6,1,0,0,0,0,0,1,0,15
43710,22.5,0,4,1,0,3.0,2,1,17,60,3,1,18,0,0,0,1,1,19
43711,24.5,0,4,6,0,2.0,1,1,16,20,0,1,18,0,0,0,0,0,0
43712,19.0,0,3,7,0,1.0,2,0,14,0,0,0,0,0,0,0,0,0,0
43713,15.0,1,2,1,0,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
43714,27.5,1,4,1,0,1.0,1,1,0,260,2,1,13,312,0,0,1,0,17
43715,42.5,1,2,1,1,2.0,4,1,16,264,NaN,1,18,0,0,0,1,30,27
43716,20.0,0,4,1,0,3.0,4,1,15,NaN,0,0,0,0,0,0,0,0,0
43717,27.5,0,4,1,0,1.0,1,1,0,104,3,1,18,5,0,0,1,0,0
43718,32.5,1,2,1,1,2.0,1,1,0,12,NaN,0,0,0,0,0,1,0,0
43719,57.5,0,4,1,0,2.0,1,1,24,312,2,1,15,0,0,0,1,0,16
43720,42.5,0,3,1,0,2.0,1,1,15,104,4,1,14,0,0,0,1,0,12
43721,16.0,1,3,1,1,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43722,15.0,0,3,2,0,2.0,99,0,19,0,0,0,0,0,0,0,0,0,0
43723,27.5,1,1,2,0,2.0,2,1,22,24,1,1,18,0,0,0,1,0,0
43724,42.5,0,4,1,0,2.0,1,1,0,156,4,0,0,0,0,0,1,30,30
43725,17.0,0,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43726,16.0,1,1,7,1,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43727,70.0,0,3,1,0,2.0,1,1,15,10,1,1,30,1,0,0,1,0,18
43728,24.5,0,2,1,0,1.0,1,0,15,0,0,0,0,0,0,0,0,0,0
43729,27.5,1,2,7,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0
43730,22.5,0,2,2,0,1.0,2,1,19,24,NaN,1,18,0,0,0,0,0,0
43731,42.5,0,4,7,0,2.0,1,0,17,0,0,0,0,0,0,0,0,0,0
43732,42.5,0,3,4,0,1.0,4,1,0,104,3,1,17,0,0,0,1,0,16
43733,17.0,1,3,7,0,1.0,99,0,13,0,0,0,0,0,0,0,0,0,0
43734,27.5,0,4,1,0,1.0,1,1,18,12,0,1,16,10,0,0,1,29,19
43735,22.5,0,4,1,0,3.0,1,1,15,52,2,1,21,3,0,0,1,0,0
43736,12.0,0,1,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43737,42.5,0,2,7,0,1.0,4,0,17,0,0,0,0,0,0,0,0,0,0
43738,27.5,1,3,1,0,1.0,1,1,14,12,2,1,18,6,0,0,0,0,0
43739,19.0,0,2,1,1,2.0,1,0,18,0,0,0,0,0,0,0,0,0,0
43740,12.0,1,4,1,0,3.0,99,0,12,0,0,0,0,0,0,0,0,0,0
43741,70.0,0,4,5,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
43742,32.5,0,1,1,1,2.0,1,1,21,104,5,1,13,3,1,0,1,27,20
43743,57.5,0,4,7,0,1.0,4,1,19,0,0,0,0,0,0,0,1,0,45
43744,32.5,0,4,1,0,1.0,1,1,16,156,2,1,15,0,0,0,1,0,15
43745,21.0,0,4,1,0,1.0,1,1,21,10,1,1,18,0,0,0,1,0,0
43746,21.0,1,3,7,0,1.0,4,1,18,52,13,0,0,0,0,0,0,0,0
43747,42.5,1,2,1,0,1.0,4,1,0,240,6,1,13,156,0,0,1,30,15
43748,13.0,0,2,6,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43749,24.5,0,1,5,0,2.0,4,1,0,24,1,0,0,0,0,0,0,0,0
43750,15.0,1,2,2,1,2.0,99,0,16,0,0,0,0,0,1,0,0,0,0
43751,13.0,1,4,1,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43752,42.5,1,4,1,0,1.0,1,1,16,156,3,1,18,7,1,0,1,30,16
43753,57.5,1,4,7,0,1.0,1,1,0,36,5,1,21,0,0,0,1,0,0
43754,22.5,1,4,2,0,1.0,2,1,15,144,0,1,14,52,0,0,0,0,0
43755,57.5,1,4,6,0,2.0,1,1,0,0,0,1,15,0,0,0,1,0,19
43756,22.5,0,4,1,0,1.0,1,1,0,3,0,0,0,0,0,0,1,0,0
43757,42.5,1,2,1,0,3.0,1,1,18,104,3,0,0,0,0,0,0,0,0
43758,42.5,0,2,2,1,1.0,1,1,18,24,1,1,22,0,0,0,1,0,0
43759,32.5,0,4,1,0,1.0,1,1,14,Not sure,1,0,0,0,0,0,1,1,0
43760,42.5,0,1,4,0,1.0,4,1,0,12,2,0,0,0,0,0,0,0,0
43761,18.0,1,4,1,0,1.0,4,1,16,4,5,0,0,0,0,0,0,0,0
43762,17.0,1,4,1,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43763,13.0,0,1,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43764,57.5,1,4,1,0,2.0,1,1,21,24,1,1,17,0,1,0,1,0,0
43765,42.5,0,4,1,0,2.0,1,1,17,36,1,0,0,0,0,0,0,0,0
43766,42.5,0,2,1,1,1.0,2,1,0,8,0,1,18,364,0,0,1,0,16
43767,42.5,1,2,7,1,1.0,1,1,9,3,NaN,0,0,0,0,0,0,0,0
43768,19.0,1,1,7,0,3.0,3,0,0,0,0,1,17,0,0,0,1,1,19
43769,18.0,0,1,1,0,1.0,2,1,19,60,NaN,0,0,0,0,0,0,0,0
43770,42.5,1,4,1,0,2.0,1,1,18,50,3,1,16,0,0,0,1,0,0
43771,42.5,1,4,1,0,1.0,1,1,0,144,6,1,30,1,0,0,1,0,0
43772,42.5,0,2,1,0,1.0,1,1,16,2,0,0,0,0,0,0,0,0,0
43773,57.5,1,4,1,0,1.0,4,1,14,0,0,0,0,0,0,0,1,0,16
43774,27.5,1,4,1,0,1.0,1,1,14,104,8,1,18,0,0,0,0,0,0
43775,32.5,0,3,1,0,2.0,4,1,0,0,0,0,0,0,1,0,0,0,0
43776,42.5,1,4,5,0,1.0,1,1,13,2,0,0,0,0,0,0,0,0,0
43777,32.5,1,4,2,0,2.0,1,1,0,52,2,0,0,0,0,0,0,0,0
43778,24.5,1,2,1,1,1.0,4,1,13,104,2,0,0,0,0,0,0,0,0
43779,27.5,1,2,1,0,2.0,1,1,14,104,4,1,18,0,0,0,1,0,18
43780,42.5,1,2,2,1,3.0,1,0,21,0,0,0,0,0,0,0,0,0,0
43781,19.0,0,2,2,1,2.0,3,0,20,0,0,0,0,0,0,0,1,0,17
43782,42.5,1,1,2,0,1.0,1,1,20,364,6,1,12,240,1,10,1,30,14
43783,57.5,0,3,1,0,2.0,4,1,17,10,8,1,17,5,0,0,0,0,0
43784,22.5,0,1,1,0,2.0,4,1,0,48,1,0,0,0,0,0,0,0,0
43785,42.5,0,2,1,0,1.0,1,1,0,52,1,0,0,0,0,0,0,0,0
43786,14.0,0,1,3,1,1.0,99,0,13,0,0,0,0,0,1,0,0,0,0
43787,20.0,1,2,1,0,1.0,1,1,32,60,4,1,15,312,0,0,1,30,18
43788,42.5,1,4,1,0,2.0,2,1,14,52,5,1,13,0,0,0,1,0,14
43789,70.0,0,3,1,1,1.0,4,1,0,36,1,0,0,0,0,0,0,0,0
43790,57.5,0,3,1,0,2.0,1,1,0,48,2,1,15,0,0,0,1,0,0
43791,17.0,0,4,1,0,1.0,99,1,21,5,1,0,0,0,0,0,0,0,0
43792,12.0,1,4,1,0,1.0,99,0,18,0,0,0,0,0,0,0,0,0,0
43793,19.0,1,1,1,1,1.0,3,1,15,52,1,1,10,3,0,0,1,0,0
43794,32.5,1,2,1,0,1.0,1,1,16,156,3,1,19,0,0,0,1,30,18
43795,15.0,1,4,1,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43796,32.5,1,4,1,0,2.0,1,1,0,36,1,1,20,0,0,0,1,0,0
43797,16.0,1,4,2,0,3.0,99,0,NaN,0,0,0,0,0,0,0,0,0,0
43798,42.5,1,1,1,1,2.0,4,1,0,36,NaN,1,21,52,1,15,1,30,12
43799,42.5,0,4,1,0,2.0,1,1,14,52,1,0,0,0,0,0,1,0,0
43800,32.5,1,3,1,0,1.0,1,1,14,156,12,1,12,12,1,5,1,30,18
43801,42.5,0,4,1,0,1.0,1,1,15,20,NaN,1,17,0,1,0,1,0,17
43802,19.0,1,4,7,0,2.0,1,1,19,60,5,0,0,0,0,0,0,0,0
43803,21.0,0,4,1,0,3.0,2,1,22,1,1,0,0,0,0,0,0,0,0
43804,14.0,1,3,6,0,3.0,99,0,18,0,0,0,0,0,0,0,0,0,0
43805,32.5,0,4,1,0,1.0,1,1,0,208,2,1,18,0,0,0,1,0,0
43806,16.0,0,2,1,0,3.0,99,1,0,0,0,0,0,0,0,0,0,0,0
43807,42.5,1,1,7,0,1.0,2,1,16,260,3,1,17,0,0,0,1,0,0
43808,70.0,0,2,1,0,3.0,4,1,18,30,0,0,0,0,0,0,0,0,0
43809,70.0,0,2,1,0,3.0,4,1,14,12,1,0,0,0,0,0,1,0,22
43810,19.0,1,2,2,0,2.0,1,1,0,36,1,1,15,260,0,0,1,0,0
43811,22.5,0,2,1,0,2.0,1,1,13,24,1,1,20,20,0,0,1,30,17
43812,27.5,0,2,1,0,3.0,4,1,15,48,3,0,0,0,0,0,1,0,0
43813,57.5,0,1,1,1,3.0,3,0,17,0,0,0,0,0,0,0,1,30,16
43814,12.0,0,2,1,0,3.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43815,22.5,0,3,1,1,3.0,1,1,23,60,2,1,19,2,0,0,1,0,0
43816,12.0,0,1,1,1,2.0,99,0,15,0,0,0,0,0,0,0,0,0,0
43817,42.5,0,1,2,1,2.0,4,1,16,24,1,1,17,156,0,0,0,0,0
43818,42.5,0,2,7,0,2.0,1,0,18,0,0,0,0,0,0,0,0,0,0
43819,57.5,1,2,1,0,2.0,4,1,17,0,0,1,16,52,0,0,0,0,0
43820,15.0,0,4,6,0,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43821,32.5,1,1,2,0,2.0,1,1,12,84,0,0,0,0,0,0,1,0,21
43822,24.5,1,1,1,0,2.0,1,1,13,52,2,0,0,0,0,0,1,0,0
43823,12.0,1,4,5,0,3.0,99,0,15,0,0,0,0,0,0,0,0,0,0
43824,15.0,1,1,2,1,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43825,18.0,0,4,1,0,2.0,2,1,10,15,3,1,18,30,0,0,0,0,0
43826,18.0,0,2,7,0,3.0,3,0,12,0,0,0,0,0,0,0,0,0,0
43827,14.0,1,4,5,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43828,42.5,1,4,1,0,2.0,1,1,20,312,3,0,0,0,0,0,1,0,0
43829,14.0,0,2,5,1,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
43830,22.5,0,4,1,0,2.0,1,1,13,208,2,1,15,0,0,0,1,1,0
43831,24.5,0,4,2,1,1.0,3,1,18,36,1,0,0,0,0,0,0,0,0
43832,70.0,1,2,1,0,2.0,4,1,17,0,0,0,0,0,0,0,1,0,0
43833,21.0,1,4,5,0,2.0,3,1,0,12,0,0,0,0,0,0,0,0,0
43834,15.0,0,2,1,1,3.0,99,1,0,1,1,0,0,0,0,0,0,0,0
43835,24.5,1,2,1,0,1.0,1,1,17,52,4,1,18,0,0,0,1,4,21
43836,27.5,0,3,1,0,2.0,1,1,16,104,2,0,0,0,0,0,0,0,0
43837,27.5,1,4,1,0,3.0,1,1,0,60,6,1,14,0,0,0,1,30,16
43838,18.0,0,1,1,0,2.0,4,1,0,52,4,1,17,10,0,0,0,0,0
43839,13.0,0,4,1,0,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43840,13.0,1,4,1,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43841,57.5,0,4,1,0,2.0,1,1,0,8,1,0,0,0,0,0,1,0,0
43842,42.5,0,2,1,1,2.0,2,1,0,48,2,1,17,0,0,0,1,0,17
43843,32.5,0,1,7,1,1.0,2,1,13,NaN,NaN,0,0,0,0,0,0,0,0
43844,24.5,1,1,6,1,2.0,4,1,18,1,0,0,0,0,0,0,1,30,15
43845,18.0,1,1,5,1,1.0,2,0,NaN,0,0,0,0,0,0,0,0,0,0
43846,57.5,1,1,1,1,2.0,4,1,1,260,0,1,15,365,0,0,1,30,15
43847,12.0,1,2,1,1,2.0,99,0,13,0,0,0,0,0,0,0,0,0,0
43848,17.0,1,4,1,0,3.0,99,1,12,3,0,0,0,0,0,0,0,0,0
43849,16.0,1,3,1,0,3.0,99,0,20,0,0,0,0,0,0,0,0,0,0
43850,16.0,0,3,1,0,2.0,99,97,16,NaN,NaN,0,0,0,0,0,0,0,0
43851,27.5,0,3,1,0,2.0,2,1,15,3,0,1,13,0,0,0,0,0,0
43852,16.0,1,1,7,1,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43853,70.0,1,2,1,0,1.0,4,1,0,10,1,0,0,0,0,0,1,0,17
43854,42.5,0,2,1,1,1.0,1,1,0,84,2,1,15,0,0,0,1,30,15
43855,18.0,1,2,7,0,1.0,1,0,25,0,0,0,0,0,0,0,1,0,0
43856,27.5,1,2,2,0,2.0,1,1,18,120,0,1,16,0,0,0,1,20,0
43857,12.0,0,4,7,0,2.0,99,0,13,0,0,0,0,0,0,0,0,0,0
43858,15.0,0,4,1,0,1.0,99,1,14,36,0,0,0,0,1,0,1,0,0
43859,57.5,1,4,1,0,1.0,1,1,18,104,2,0,0,0,1,0,1,0,0
43860,12.0,0,3,6,0,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43861,32.5,0,3,1,0,3.0,1,1,16,52,2,1,18,0,0,0,1,0,20
43862,22.5,1,2,1,0,2.0,1,1,16,104,1,1,21,0,0,0,0,0,0
43863,18.0,0,4,2,0,1.0,4,1,0,4,1,0,0,0,0,0,0,0,0
43864,17.0,1,1,3,1,3.0,99,0,17,0,0,1,NaN,2,0,0,0,0,0
43865,57.5,0,3,1,0,2.0,1,1,13,10,2,0,0,0,0,0,1,0,0
43866,27.5,1,4,1,0,1.0,1,1,0,48,2,0,0,0,0,0,0,0,0
43867,14.0,1,4,6,0,2.0,99,0,19,0,0,0,0,0,0,0,0,0,0
43868,12.0,0,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43869,32.5,1,1,7,0,1.0,3,1,0,300,12,1,15,0,0,0,1,0,0
43870,16.0,0,2,2,1,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43871,14.0,1,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43872,42.5,1,4,1,0,2.0,1,1,0,52,3,0,0,0,0,0,1,0,0
43873,14.0,1,4,1,0,2.0,99,0,12,0,0,0,0,0,0,0,0,0,0
43874,57.5,1,2,1,0,1.0,4,1,16,0,0,0,0,0,0,0,1,0,0
43875,27.5,0,2,1,1,1.0,2,0,14,0,0,0,0,0,0,0,0,0,0
43876,42.5,1,4,1,0,2.0,1,1,17,156,1,1,16,0,0,0,1,0,24
43877,42.5,1,4,7,0,1.0,1,1,0,60,2,0,0,0,0,0,0,0,0
43878,13.0,0,4,1,0,1.0,99,0,15,0,0,0,0,0,0,0,0,0,0
43879,21.0,0,2,1,0,1.0,1,0,20,0,0,0,0,0,0,0,0,0,0
43880,42.5,0,4,1,0,2.0,1,1,18,156,6,1,17,0,0,0,1,30,32
43881,18.0,0,3,1,0,2.0,4,1,16,60,1,1,16,5,0,0,0,0,0
43882,13.0,1,1,7,1,1.0,99,0,15,0,0,0,0,0,0,0,1,0,0
43883,27.5,1,4,1,0,2.0,1,1,18,208,2,1,17,5,0,0,1,0,0
43884,22.5,1,1,6,1,2.0,3,1,16,60,0,1,16,0,0,0,1,30,18
43885,16.0,0,2,7,0,2.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43886,42.5,1,4,1,0,1.0,1,1,0,48,2,0,0,0,0,0,1,0,0
43887,70.0,1,2,1,0,1.0,4,1,0,0,0,0,0,0,0,0,1,30,12
43888,27.5,0,2,3,1,2.0,3,1,0,48,0,1,16,0,0,0,1,0,25
43889,19.0,0,2,5,0,2.0,2,1,15,0,0,0,0,0,0,0,0,0,0
43890,70.0,0,4,2,0,2.0,4,1,0,12,NaN,0,0,0,0,0,1,0,0
43891,24.5,1,4,7,0,2.0,1,1,16,52,6,1,16,0,0,0,1,0,0
43892,27.5,0,4,7,0,2.0,4,1,15,50,1,0,0,0,1,0,0,0,0
43893,42.5,1,4,1,0,1.0,1,1,0,0,0,1,15,0,0,0,1,0,19
43894,24.5,0,2,7,0,1.0,1,1,18,96,0,1,16,0,0,0,1,0,12
43895,42.5,1,2,6,0,3.0,1,1,17,156,3,1,16,6,0,0,1,0,17
43896,32.5,0,4,1,0,1.0,4,1,22,24,2,1,16,0,0,0,1,14,15
43897,27.5,1,2,7,1,1.0,1,1,16,36,NaN,1,18,208,0,0,1,0,0
43898,57.5,1,2,1,0,1.0,4,1,17,72,2,1,17,364,0,0,1,0,20
43899,42.5,1,1,7,1,2.0,1,1,16,0,0,0,0,0,0,0,0,0,0
43900,42.5,1,2,7,1,2.0,1,1,15,20,6,1,13,350,0,0,1,0,13
43901,42.5,1,4,1,0,1.0,1,1,0,52,2,0,0,0,0,0,1,0,0
43902,70.0,0,1,7,1,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0
43903,16.0,1,1,7,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43904,42.5,1,2,2,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0
43905,22.5,0,4,2,0,1.0,2,1,14,36,0,1,13,NaN,0,0,1,30,16
43906,12.0,0,1,2,1,2.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43907,42.5,1,2,2,1,3.0,1,1,23,0,0,0,0,0,0,0,1,0,0
43908,70.0,0,1,7,0,3.0,4,1,19,0,0,0,0,0,0,0,1,0,56
43909,42.5,1,1,7,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0
43910,15.0,0,2,7,1,1.0,99,1,17,2,0,1,13,3,0,0,0,0,0
43911,18.0,1,4,3,0,3.0,1,1,14,208,15,1,12,364,0,0,1,30,15
43912,70.0,1,3,1,0,2.0,4,1,18,3,1,0,0,0,0,0,1,0,18
43913,42.5,0,3,1,1,2.0,4,1,15,0,0,1,20,0,0,0,1,29,17
43914,12.0,1,4,1,0,3.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43915,17.0,0,3,1,0,2.0,99,0,19,0,0,0,0,0,0,0,0,0,0
43916,57.5,1,4,2,0,1.0,1,1,21,0,0,1,14,0,0,0,1,0,15
43917,19.0,1,3,7,0,1.0,2,1,13,52,0,0,0,0,0,0,0,0,0
43918,42.5,0,2,7,0,2.0,1,1,14,5,0,1,25,0,0,0,1,0,0
43919,27.5,1,4,2,0,3.0,1,1,21,36,2,0,0,0,0,0,1,0,0
43920,70.0,1,3,1,0,2.0,4,0,13,0,0,0,0,0,0,0,1,0,19
43921,12.0,1,3,6,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43922,32.5,1,4,5,0,1.0,1,1,12,48,1,0,0,0,0,0,0,0,0
43923,42.5,0,2,7,1,2.0,4,0,17,0,0,0,0,0,0,0,0,0,0
43924,70.0,1,3,1,0,3.0,4,1,12,0,0,1,35,0,0,0,1,0,15
43925,42.5,0,4,1,0,2.0,1,1,0,0,0,1,13,0,0,0,1,0,0
43926,27.5,0,4,1,0,1.0,4,1,0,156,3,0,0,0,0,0,1,0,0
43927,24.5,0,2,2,1,3.0,1,1,19,24,2,0,0,0,0,0,0,0,0
43928,15.0,0,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43929,42.5,0,2,1,0,3.0,1,1,17,52,1,0,0,0,0,0,0,0,0
43930,21.0,1,1,1,0,2.0,1,1,20,84,4,0,0,0,0,0,0,0,0
43931,57.5,1,4,1,0,1.0,2,1,18,104,5,1,18,52,0,0,1,0,20
43932,42.5,1,2,1,1,1.0,1,1,13,208,3,1,13,0,0,0,1,30,15
43933,24.5,0,4,7,0,2.0,1,1,17,156,3,1,19,10,1,0,1,0,0
43934,24.5,1,1,1,1,1.0,2,1,8,104,0,0,0,0,0,0,0,0,0
43935,24.5,1,2,7,0,3.0,1,1,21,NaN,NaN,0,0,0,0,0,1,NaN,NaN
43936,16.0,0,4,1,0,2.0,99,0,0,0,0,0,0,0,0,0,1,0,0
43937,42.5,1,1,1,1,3.0,3,1,18,360,10,1,20,10,1,0,1,20,18
43938,24.5,1,1,7,1,1.0,1,1,12,60,7,1,18,1,0,0,1,0,19
43939,57.5,0,4,1,0,1.0,1,1,13,24,3,0,0,0,NaN,0,0,0,0
43940,42.5,0,4,1,0,1.0,1,1,21,104,2,1,17,0,0,0,1,30,17
43941,17.0,0,4,1,0,2.0,99,1,13,2,0,1,16,3,0,0,0,0,0
43942,20.0,1,4,1,0,3.0,1,1,14,1,0,0,0,0,0,0,0,0,0
43943,57.5,1,4,1,0,2.0,1,1,0,260,3,1,25,0,0,0,0,0,0
43944,12.0,0,2,2,1,1.0,99,0,17,0,0,0,0,0,0,0,0,0,0
43945,32.5,0,3,1,0,3.0,1,1,13,52,3,0,0,0,0,0,0,0,0
43946,32.5,0,1,1,1,3.0,4,1,17,104,0,1,13,24,1,0,1,30,11
43947,70.0,1,4,1,0,3.0,1,0,18,0,0,0,0,0,0,0,1,0,0
43948,14.0,0,3,7,0,2.0,99,0,18,0,0,0,0,0,0,0,0,0,0
43949,42.5,1,1,1,0,1.0,1,1,0,0,0,0,0,0,0,0,1,0,18
43950,32.5,1,1,1,0,1.0,3,0,14,0,0,0,0,0,0,0,0,0,0
43951,13.0,1,4,1,0,2.0,99,1,21,48,0,0,0,0,0,0,0,0,0
43952,32.5,0,4,7,0,2.0,1,1,14,24,3,1,15,0,0,0,1,0,0
43953,22.5,1,1,1,0,2.0,2,0,16,0,0,0,0,0,0,0,0,0,0
43954,42.5,0,4,7,0,1.0,1,1,21,104,3,1,18,0,0,0,1,0,0
43955,15.0,0,2,7,1,1.0,99,1,18,0,0,0,0,0,0,0,0,0,0
43956,42.5,0,2,7,1,3.0,1,1,17,0,0,0,0,0,0,0,0,0,0
43957,17.0,0,1,2,1,3.0,99,1,12,1,0,0,0,0,0,0,1,0,0
43958,57.5,0,4,1,0,3.0,1,1,21,72,2,1,18,0,0,0,1,0,0
43959,42.5,1,4,1,0,1.0,1,1,15,60,2,1,13,0,1,0,1,21,13
43960,13.0,0,1,7,1,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43961,42.5,1,2,2,0,2.0,1,1,0,104,1,1,25,0,0,0,1,0,0
43962,27.5,0,4,2,0,2.0,1,0,18,0,0,0,0,0,0,0,0,0,0
43963,13.0,0,2,7,0,2.0,99,0,14,0,0,0,0,0,0,0,0,0,0
43964,27.5,0,3,7,0,1.0,1,1,15,12,2,0,0,0,0,0,0,0,0
43965,22.5,1,2,2,0,3.0,1,1,18,60,0,1,16,52,0,0,1,5,0
43966,19.0,1,4,1,0,2.0,1,1,17,0,0,0,0,0,0,0,0,0,0
43967,27.5,0,2,2,0,2.0,1,1,14,3,2,1,19,0,0,0,0,0,0
43968,15.0,0,3,1,0,2.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43969,42.5,0,4,1,0,2.0,1,1,0,84,2,0,0,0,0,0,0,0,0
43970,42.5,0,2,1,0,1.0,2,1,0,0,0,1,16,0,1,0,1,30,18
43971,24.5,0,3,1,0,2.0,1,1,17,48,3,0,0,0,0,0,0,0,0
43972,16.0,0,2,4,0,1.0,99,0,19,0,0,1,15,24,0,0,0,0,0
43973,32.5,0,1,1,1,1.0,4,1,16,52,NaN,1,20,0,0,0,1,30,20
43974,42.5,0,3,1,0,2.0,2,1,13,156,2,1,18,12,0,0,1,0,0
43975,32.5,1,1,7,1,1.0,1,1,14,12,0,0,0,0,0,0,1,30,18
43976,22.5,0,1,7,1,3.0,2,1,21,5,2,0,0,0,0,0,0,0,0
43977,18.0,1,3,1,1,2.0,3,1,15,104,5,1,13,260,0,0,1,30,16
43978,22.5,0,2,3,0,2.0,4,1,0,240,0,1,15,0,1,0,1,0,0
43979,12.0,0,3,5,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43980,24.5,0,1,7,0,1.0,1,1,16,2,0,0,0,0,0,0,0,0,0
43981,70.0,1,1,7,1,1.0,4,1,16,2,1,0,0,0,0,0,0,0,0
43982,12.0,0,2,7,0,1.0,99,0,0,0,0,0,0,0,0,0,0,0,0
43983,42.5,0,4,1,0,1.0,2,1,16,150,1,1,17,0,0,0,1,0,0
43984,22.5,0,2,2,0,1.0,1,1,20,337,2,1,12,NaN,1,0,1,0,18
43985,57.5,1,4,1,0,2.0,1,1,20,260,4,0,0,0,0,0,0,0,0
43986,20.0,0,2,1,1,1.0,4,1,0,20,3,1,17,240,0,0,1,0,0
43987,32.5,0,4,1,0,1.0,1,1,17,208,1,1,15,0,0,0,1,0,17
43988,42.5,1,3,1,0,1.0,1,1,18,100,4,1,16,0,0,0,1,30,16
43989,17.0,1,2,1,1,1.0,99,1,0,20,2,1,17,1,0,0,0,0,0
43990,32.5,1,2,7,0,1.0,1,1,0,52,NaN,0,0,0,0,0,1,0,0
43991,15.0,0,4,1,1,2.0,99,1,0,1,1,0,0,0,0,0,0,0,0
43992,57.5,1,2,7,0,1.0,1,1,18,24,1,0,0,0,0,0,1,0,19
43993,42.5,1,4,1,0,1.0,1,1,18,104,2,1,16,0,0,0,1,0,0
43994,42.5,1,2,4,0,1.0,1,1,16,72,24,1,19,0,0,0,1,0,0
43995,16.0,0,4,2,0,1.0,99,0,16,0,0,0,0,0,0,0,0,0,0
43996,13.0,1,2,2,1,1.0,99,0,0,0,0,0,0,0,0,0,1,0,0
43997,27.5,0,1,7,1,1.0,1,1,0,52,1,1,22,0,0,0,1,0,0
43998,70.0,0,3,1,0,3.0,2,1,16,5,1,0,0,0,0,0,0,0,0
43999,57.5,0,2,2,0,3.0,1,1,18,208,1,0,0,0,0,0,0,0,0
44000,32.5,0,4,1,0,3.0,2,1,0,156,1,1,26,0,0,0,1,0,0
44001,32.5,1,4,1,0,2.0,1,1,0,52,1,0,0,0,0,0,0,0,0
44002,70.0,0,1,1,0,2.0,4,1,0,24,NaN,0,0,0,0,0,1,0,0
