,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month,Cigarettes,Cig Friend Offer Chance,Cigs Per Day,Cig Everyday Use Age
41389,42.5,1,2,1,0,3,1,1,15,1,NaN,1,15,0,0,0,,NaN,30,13
41390,42.5,1,4,1,0,1,2,1,21,156,2,0,0,0,0,0,,NaN,0,0
41391,32.5,0,4,7,1,1,1,1,18,10,1,0,0,0,0,0,0.0,NaN,0,0
41392,27.5,1,2,1,1,2,3,1,15,104,2,0,0,0,0,0,,NaN,0,0
41393,57.5,1,4,1,0,2,1,1,18,104,1,1,22,0,0,0,0.0,NaN,0,0
41394,32.5,0,4,1,0,2,1,1,16,52,3,1,26,0,0,0,,NaN,0,0
41395,22.5,0,1,7,0,2,2,1,14,156,2,1,15,0,0,0,0.0,NaN,0,0
41396,57.5,1,4,1,0,2,1,1,16,40,0,1,20,0,0,0,,NaN,0,0
41397,24.5,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41398,17.0,1,4,1,0,1,99,1,16,3,0,0,0,0,0,0,0.0,0,0,0
41399,16.0,0,3,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41400,12.0,1,1,6,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41401,57.5,1,2,1,0,1,1,1,13,Not sure,4,1,13,20,1,1,,NaN,30,12
41402,21.0,1,1,1,0,2,2,1,5,60,3,1,16,0,0,0,,NaN,0,0
41403,16.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
41404,18.0,1,4,1,0,3,4,1,14,52,10,1,17,34,0,0,0.0,NaN,0,0
41405,15.0,0,2,2,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41406,42.5,0,4,1,0,2,2,1,17,260,1,1,17,5,0,0,,NaN,0,19
41407,16.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41408,70.0,0,4,1,0,2,2,1,17,312,1,1,30,0,1,0,0.0,NaN,0,0
41409,13.0,0,4,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
41410,20.0,1,2,1,0,2,1,1,17,1,0,0,0,0,0,0,0.0,NaN,0,0
41411,57.5,0,4,1,0,1,2,1,16,208,NaN,1,21,0,0,0,,NaN,0,0
41412,42.5,1,1,6,1,1,4,1,12,6,0,1,16,0,0,0,,NaN,0,17
41413,32.5,0,2,1,0,3,2,1,9,5,2,1,18,10,0,0,,NaN,30,17
41414,12.0,0,3,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41415,24.5,0,4,2,0,1,2,1,12,180,1,1,17,0,0,0,,NaN,0,18
41416,57.5,1,4,5,0,2,4,1,10,260,1,0,0,0,0,0,0.0,NaN,0,0
41417,42.5,0,2,7,0,2,1,1,30,12,0,0,0,0,0,0,0.0,NaN,0,0
41418,14.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41419,16.0,0,3,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
41420,15.0,0,2,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41421,22.5,0,1,1,0,2,3,1,20,36,1,0,0,0,0,0,0.0,NaN,0,0
41422,13.0,0,4,6,0,1,99,1,13,45,1,0,0,0,0,0,0.0,25,0,0
41423,24.5,0,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41424,24.5,0,2,7,0,2,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41425,42.5,0,2,1,0,2,1,1,20,12,0,1,16,0,0,0,,NaN,30,19
41426,17.0,0,1,7,1,1,99,1,15,0,0,1,16,52,0,0,0.0,25,0,0
41427,16.0,1,4,1,0,2,99,1,15,30,0,1,16,2,0,0,0.0,0,0,0
41428,18.0,1,1,7,0,3,1,1,18,48,NaN,1,16,0,0,0,,NaN,0,0
41429,17.0,1,2,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41430,17.0,0,4,6,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41431,57.5,0,4,2,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41432,27.5,0,4,1,0,1,1,1,13,260,2,1,15,0,1,0,,NaN,5,0
41433,16.0,1,4,6,0,2,99,0,0,0,0,0,0,0,NaN,NaN,0.0,0,0,0
41434,42.5,0,4,1,0,1,3,1,14,0,0,1,15,0,0,0,,NaN,0,0
41435,17.0,0,3,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41436,42.5,0,4,1,0,3,4,1,20,0,0,0,0,0,0,0,0.0,NaN,0,0
41437,22.5,1,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41438,17.0,1,4,1,0,2,99,1,16,36,7,1,16,3,0,0,0.0,75,0,0
41439,20.0,1,1,7,0,1,4,1,14,0,0,1,14,0,0,0,,NaN,0,0
41440,32.5,1,2,7,1,1,1,1,20,0,0,1,15,0,0,0,,NaN,0,20
41441,15.0,1,3,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41442,42.5,1,4,1,0,2,1,1,10,104,1,1,16,4,0,0,,NaN,0,0
41443,20.0,1,4,1,0,1,1,1,16,104,10,1,16,24,0,0,0.0,NaN,0,0
41444,22.5,0,4,1,0,2,2,1,19,12,2,0,0,0,0,0,0.0,NaN,0,0
41445,12.0,1,2,1,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41446,13.0,1,4,1,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41447,16.0,1,1,7,1,1,99,1,16,1,0,0,0,0,0,0,0.0,0,0,0
41448,14.0,0,1,2,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41449,70.0,1,4,1,0,1,4,1,12,0,0,1,27,0,0,0,0.0,NaN,0,0
41450,24.5,1,1,1,0,2,1,1,16,48,2,1,15,208,1,0,,NaN,25,19
41451,17.0,1,2,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41452,14.0,1,1,2,1,1,99,0,0,0,0,1,13,NaN,0,0,0.0,0,0,0
41453,27.5,1,3,7,0,1,1,1,16,20,2,1,16,364,0,0,,NaN,0,0
41454,27.5,0,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41455,24.5,0,2,1,0,1,2,1,14,120,1,1,12,0,0,0,,NaN,0,18
41456,27.5,0,4,1,0,1,2,1,20,48,2,0,0,0,0,0,0.0,NaN,0,0
41457,70.0,0,3,1,0,2,1,1,20,24,1,1,30,0,0,0,,NaN,0,0
41458,42.5,1,2,1,0,1,1,1,16,0,0,0,0,0,0,0,,NaN,20,16
41459,57.5,1,4,1,0,3,1,1,19,104,NaN,1,17,0,0,0,,NaN,0,11
41460,27.5,0,1,2,1,1,1,1,14,7,0,1,14,364,0,0,,NaN,20,19
41461,16.0,0,3,1,0,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41462,17.0,1,3,6,0,2,99,1,16,28,0,0,0,0,0,0,0.0,25,0,0
41463,42.5,0,4,7,0,2,1,1,14,104,2,1,14,0,0,0,,NaN,0,0
41464,27.5,1,4,2,0,1,1,1,19,208,2,1,25,191,0,0,0.0,NaN,0,0
41465,15.0,1,3,1,0,2,99,1,13,104,1,0,0,0,0,0,,NaN,0,0
41466,24.5,1,1,1,0,2,1,1,19,60,3,1,18,2,0,0,0.0,NaN,0,0
41467,17.0,0,4,1,0,1,99,1,15,5,0,0,0,0,0,0,0.0,25,0,0
41468,57.5,0,4,7,1,2,1,1,7,156,2,1,7,0,1,0,,NaN,0,16
41469,42.5,0,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41470,70.0,1,2,7,0,1,4,1,23,48,0,0,0,0,0,0,0.0,NaN,0,0
41471,16.0,0,2,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41472,32.5,0,3,2,1,2,2,1,21,5,2,0,0,0,0,0,0.0,NaN,0,0
41473,57.5,0,1,1,0,3,1,1,13,208,1,1,7,0,0,0,,NaN,30,23
41474,27.5,0,2,1,0,1,1,1,18,104,2,0,0,0,0,0,0.0,NaN,0,0
41475,57.5,0,3,1,0,2,1,1,17,1,0,1,18,0,0,0,,NaN,0,0
41476,42.5,1,4,1,0,2,1,1,14,260,12,0,0,0,0,0,,NaN,0,0
41477,27.5,0,1,3,1,2,4,0,0,0,0,0,0,0,0,0,,NaN,30,14
41478,24.5,1,2,7,0,2,1,1,19,8,3,1,16,364,1,12,,NaN,0,17
41479,42.5,1,3,2,0,1,3,1,16,36,1,1,16,0,0,0,,NaN,0,16
41480,17.0,0,2,7,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41481,24.5,0,2,7,0,1,2,1,20,0,0,0,0,0,0,0,0.0,NaN,0,0
41482,70.0,1,2,1,0,2,4,1,24,10,1,0,0,0,0,0,0.0,NaN,0,0
41483,22.5,0,2,2,0,1,1,1,14,2,2,1,18,0,0,0,0.0,NaN,0,0
41484,15.0,0,2,7,0,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41485,15.0,0,1,7,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41486,42.5,0,4,1,0,1,1,1,18,24,1,0,0,0,0,0,0.0,NaN,0,0
41487,42.5,1,3,1,0,1,4,1,17,72,NaN,0,0,0,0,0,,NaN,0,0
41488,14.0,0,1,2,1,2,99,0,0,0,0,1,14,2,0,0,0.0,0,0,0
41489,19.0,0,4,1,0,3,2,1,18,32,NaN,0,0,0,0,0,0.0,NaN,0,0
41490,16.0,1,4,1,0,1,99,1,16,16,1,1,15,0,0,0,0.0,25,0,0
41491,15.0,0,3,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41492,12.0,1,1,7,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41493,20.0,1,4,1,0,2,1,1,18,33,1,1,15,0,0,0,,NaN,0,NaN
41494,42.5,0,2,1,0,2,1,1,13,5,1,1,15,52,0,0,,NaN,30,15
41495,42.5,1,2,7,0,1,4,1,15,104,3,0,0,0,0,0,0.0,NaN,0,0
41496,42.5,1,3,7,0,1,1,1,18,8,0,0,0,0,0,0,,NaN,0,0
41497,12.0,1,1,2,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41498,27.5,1,2,1,0,2,1,1,12,120,0,0,0,0,0,0,,NaN,0,0
41499,42.5,1,4,1,0,1,1,1,16,364,4,1,18,60,1,0,0.0,NaN,0,0
41500,42.5,1,2,1,0,2,1,1,13,72,4,1,17,0,1,0,,NaN,0,18
41501,42.5,0,2,2,0,1,1,1,22,117,0,0,0,0,0,0,0.0,NaN,0,0
41502,42.5,0,4,1,0,1,1,1,18,156,1,1,17,48,0,0,,NaN,0,18
41503,22.5,0,2,1,0,2,4,1,16,0,0,0,0,0,0,0,0.0,NaN,0,0
41504,14.0,0,3,7,1,3,99,1,12,0,0,0,0,0,1,0,0.0,25,0,0
41505,42.5,1,3,1,0,2,1,1,NaN,0,0,0,0,0,0,0,,NaN,0,Not sure
41506,12.0,1,1,1,1,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41507,42.5,1,2,1,0,3,4,1,16,120,1,1,17,2,0,0,,NaN,1,16
41508,32.5,1,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41509,42.5,0,1,2,0,2,4,1,23,10,0,0,0,0,0,0,0.0,NaN,0,0
41510,32.5,0,2,1,1,2,1,1,20,84,2,1,21,0,0,0,0.0,NaN,0,0
41511,22.5,0,1,2,1,3,2,1,20,52,1,1,20,0,0,0,0.0,NaN,0,0
41512,14.0,0,1,2,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41513,70.0,0,3,1,0,3,4,0,0,0,0,0,0,0,0,0,,NaN,0,0
41514,24.5,1,2,7,0,2,1,1,13,364,4,1,12,0,1,0,,NaN,30,17
41515,24.5,0,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41516,21.0,0,2,6,0,1,1,1,13,12,2,1,15,355,0,0,,NaN,1,0
41517,22.5,0,1,3,0,2,1,0,0,0,0,1,15,342,0,0,,NaN,0,0
41518,42.5,0,3,1,0,2,1,1,18,168,1,0,0,0,0,0,,NaN,0,0
41519,70.0,0,2,1,0,3,4,1,15,0,0,1,37,0,0,0,,NaN,0,23
41520,57.5,0,1,1,1,1,2,1,19,0,0,0,0,0,0,0,0.0,NaN,0,0
41521,13.0,1,4,2,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41522,22.5,0,4,1,0,1,1,1,15,324,3,1,23,136,0,0,,NaN,0,0
41523,13.0,0,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41524,70.0,1,4,1,0,2,4,1,16,240,1,0,0,0,0,0,,NaN,0,0
41525,14.0,1,3,1,0,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41526,20.0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41527,16.0,1,4,1,0,1,99,1,15,2,6,1,15,72,0,0,0.0,25,0,0
41528,24.5,0,4,1,0,2,1,1,20,12,1,0,0,0,0,0,,NaN,15,19
41529,42.5,1,4,1,0,1,1,1,21,0,0,0,0,0,0,0,0.0,NaN,0,0
41530,15.0,1,4,1,0,3,99,1,15,2,1,1,15,1,0,0,0.0,0,0,0
41531,27.5,1,3,1,0,2,1,1,19,104,3,1,21,2,0,0,0.0,NaN,0,0
41532,42.5,1,4,7,0,2,2,1,15,10,10,1,17,0,0,0,,NaN,0,0
41533,22.5,1,2,5,0,1,3,1,21,104,2,0,0,0,0,0,0.0,NaN,0,0
41534,12.0,1,3,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41535,24.5,0,2,1,1,2,4,1,21,52,0,0,0,0,0,0,0.0,NaN,0,0
41536,20.0,0,4,1,0,3,1,1,14,10,2,0,0,0,0,0,0.0,NaN,0,0
41537,27.5,0,3,1,0,1,1,1,21,6,0,0,0,0,0,0,0.0,NaN,0,0
41538,21.0,0,1,1,1,2,4,1,13,52,3,1,13,60,0,0,,NaN,30,18
41539,42.5,0,4,1,0,2,1,1,18,0,0,0,0,0,0,0,,NaN,30,18
41540,27.5,0,1,2,1,2,4,1,21,Not sure,1,0,0,0,0,0,,NaN,NaN,0
41541,24.5,0,2,1,1,1,1,1,13,24,5,1,13,312,1,0,,NaN,30,14
41542,14.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41543,42.5,0,4,1,0,2,1,1,14,52,1,1,13,0,0,0,,NaN,0,0
41544,42.5,1,4,2,0,1,1,1,16,120,4,1,15,0,0,0,,NaN,30,26
41545,15.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41546,32.5,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,,NaN,30,16
41547,16.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41548,12.0,0,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41549,17.0,1,2,2,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41550,57.5,1,1,1,1,3,4,1,18,104,0,1,17,104,0,0,,NaN,0,18
41551,42.5,1,4,2,0,1,1,1,10,300,7,1,15,0,0,0,,NaN,30,13
41552,70.0,1,3,6,0,3,4,1,20,2,0,0,0,0,0,0,,NaN,0,16
41553,32.5,1,2,7,0,1,1,1,15,0,0,1,23,0,0,0,,NaN,30,20
41554,42.5,0,4,4,0,2,1,1,14,24,6,1,13,0,0,0,,NaN,0,0
41555,20.0,1,4,1,0,2,1,1,17,104,3,1,18,52,0,0,,NaN,0,0
41556,42.5,0,1,1,1,3,4,1,15,52,5,0,0,0,0,0,,NaN,30,15
41557,42.5,1,3,1,0,1,1,1,17,120,1,1,27,0,0,0,,NaN,0,0
41558,32.5,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41559,16.0,1,1,7,0,1,99,0,0,0,0,1,16,1,0,0,0.0,0,0,0
41560,14.0,1,2,2,0,1,99,1,12,104,0,1,14,13,0,0,,NaN,1,0
41561,14.0,1,2,7,0,2,99,1,14,18,0,0,0,0,0,0,0.0,0,0,0
41562,42.5,1,2,7,0,1,2,1,20,52,0,0,0,0,0,0,,NaN,0,0
41563,27.5,1,4,1,0,2,1,1,16,312,2,1,17,260,0,0,,NaN,0,0
41564,32.5,1,3,1,0,2,1,1,13,260,3,1,13,260,0,0,,NaN,0,14
41565,14.0,0,3,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41566,13.0,1,3,2,0,1,99,0,0,0,0,0,0,0,0,0,0.0,25,0,0
41567,24.5,0,2,7,0,3,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41568,24.5,0,4,1,0,1,1,1,20,5,1,0,0,0,0,0,0.0,NaN,0,0
41569,16.0,0,2,1,0,3,99,1,14,208,0,1,15,80,1,0,0.0,0,0,0
41570,27.5,0,4,7,0,1,1,1,15,12,0,1,18,24,1,0,,NaN,0,0
41571,42.5,1,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41572,24.5,0,1,1,1,2,3,1,13,10,NaN,1,13,0,0,0,,NaN,30,13
41573,24.5,1,2,2,0,1,3,1,13,NaN,NaN,1,15,355,0,0,,NaN,9,17
41574,20.0,0,1,1,0,2,1,1,18,20,8,0,0,0,0,0,,NaN,28,18
41575,14.0,0,4,1,0,2,99,1,14,25,5,0,0,0,1,0,0.0,75,0,0
41576,27.5,1,4,1,0,1,1,1,21,156,3,0,0,0,0,0,,NaN,0,0
41577,57.5,0,1,1,1,1,4,1,17,0,0,1,16,0,1,0,0.0,NaN,0,0
41578,32.5,1,3,1,0,1,1,1,13,72,1,1,19,5,1,0,,NaN,0,16
41579,15.0,1,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41580,16.0,1,1,1,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41581,42.5,0,4,1,0,1,1,1,14,6,0,1,15,10,0,0,,NaN,0,16
41582,24.5,1,2,7,0,2,1,1,15,5,1,1,12,208,0,0,,NaN,10,0
41583,42.5,0,2,7,1,1,4,1,32,0,0,1,19,0,0,0,0.0,NaN,0,0
41584,27.5,0,1,7,1,2,1,1,21,104,NaN,0,0,0,0,0,0.0,NaN,0,0
41585,22.5,1,2,1,1,2,4,1,21,0,0,0,0,0,0,0,0.0,NaN,0,0
41586,24.5,0,3,1,0,2,1,1,NaN,52,1,0,0,0,0,0,0.0,NaN,0,0
41587,70.0,1,4,5,0,1,4,1,22,48,1,0,0,0,0,0,,NaN,0,0
41588,42.5,0,1,6,1,1,4,1,18,0,0,0,0,0,0,0,,NaN,0,0
41589,27.5,0,3,1,0,2,1,1,16,0,0,0,0,0,0,0,0.0,NaN,0,0
41590,19.0,0,2,2,1,1,1,1,16,60,1,1,15,156,0,0,,NaN,0,0
41591,70.0,0,2,1,0,3,4,0,0,0,0,0,0,0,0,0,,NaN,4,26
41592,22.5,1,4,1,0,3,3,1,21,60,1,0,0,0,0,0,0.0,NaN,0,0
41593,42.5,0,4,2,0,1,1,1,15,156,3,1,23,364,0,0,,NaN,30,22
41594,42.5,1,2,4,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41595,70.0,1,4,1,0,3,4,1,16,156,1,0,0,0,0,0,,NaN,0,20
41596,15.0,1,4,5,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41597,24.5,1,1,1,0,1,2,1,21,36,1,0,0,0,0,0,0.0,NaN,0,0
41598,21.0,1,3,1,0,1,4,1,16,104,40,1,18,0,0,0,,NaN,0,0
41599,22.5,1,2,1,0,3,3,1,12,168,6,1,18,360,1,0,0.0,NaN,0,0
41600,22.5,1,4,1,0,1,1,1,17,156,3,0,0,0,0,0,,NaN,5,0
41601,27.5,1,3,1,0,2,1,1,17,24,0,1,15,0,0,0,,NaN,10,16
41602,18.0,0,1,6,0,2,4,1,15,156,5,1,15,0,0,0,,NaN,0,0
41603,70.0,1,4,1,0,3,4,1,18,1,2,1,18,0,0,0,,NaN,30,18
41604,15.0,0,2,7,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41605,32.5,1,2,1,0,3,1,1,12,120,2,1,12,0,1,0,,NaN,0,13
41606,42.5,0,3,1,0,1,4,1,14,60,0,1,15,0,1,0,,NaN,0,16
41607,21.0,0,2,2,0,1,3,1,15,350,3,1,19,0,0,0,0.0,NaN,0,0
41608,57.5,1,3,1,0,1,1,1,15,104,2,0,0,0,0,0,,NaN,0,15
41609,57.5,1,2,1,0,2,1,1,14,312,4,1,14,0,0,0,,NaN,0,14
41610,22.5,1,2,7,0,1,1,1,16,353,4,1,18,36,0,0,,NaN,30,20
41611,42.5,1,3,1,0,1,1,1,22,60,5,1,17,0,0,0,,NaN,23,11
41612,42.5,1,4,1,0,3,1,1,17,104,6,1,19,0,0,0,,NaN,0,0
41613,14.0,0,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41614,42.5,0,3,1,0,3,3,1,17,260,4,0,0,0,0,0,,NaN,0,0
41615,12.0,0,2,2,1,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41616,22.5,0,1,2,0,2,2,1,21,0,0,0,0,0,0,0,0.0,NaN,0,0
41617,42.5,1,4,1,0,2,1,1,18,48,0,1,16,0,0,0,,NaN,0,0
41618,12.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41619,70.0,1,2,1,0,3,4,1,16,208,2,0,0,0,0,0,0.0,NaN,0,0
41620,12.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41621,22.5,1,3,1,0,1,1,1,14,144,NaN,1,18,0,0,0,,NaN,0,14
41622,42.5,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41623,24.5,0,4,2,0,2,1,1,21,60,3,0,0,0,0,0,0.0,NaN,0,0
41624,42.5,0,1,1,1,2,4,1,19,12,0,1,15,0,0,0,,NaN,30,16
41625,17.0,1,3,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41626,57.5,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41627,70.0,0,3,1,0,1,4,1,25,0,0,0,0,0,0,0,0.0,NaN,0,0
41628,14.0,1,3,2,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41629,21.0,0,2,7,1,1,1,1,15,208,4,1,13,12,0,0,,NaN,4,0
41630,12.0,1,2,7,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41631,12.0,0,3,6,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41632,12.0,0,1,1,1,3,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41633,27.5,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41634,27.5,1,2,1,0,1,1,1,17,104,1,1,25,2,1,0,0.0,NaN,0,0
41635,42.5,1,3,1,1,1,1,1,15,208,2,1,17,0,0,0,,NaN,0,16
41636,42.5,1,2,7,0,2,1,1,22,60,3,0,0,0,0,0,0.0,NaN,0,0
41637,57.5,0,1,1,0,2,1,1,18,24,0,0,0,0,0,0,0.0,NaN,0,0
41638,32.5,1,2,1,0,3,1,1,17,361,2,1,20,260,0,0,,NaN,15,21
41639,24.5,1,2,7,0,1,1,1,21,12,0,0,0,0,0,0,0.0,NaN,0,0
41640,15.0,1,1,6,1,3,99,0,0,0,0,0,0,0,0,0,,NaN,0,0
41641,22.5,1,4,7,0,1,1,1,18,5,0,1,20,0,0,0,,NaN,0,0
41642,32.5,1,3,1,0,2,1,1,21,24,2,0,0,0,0,0,0.0,NaN,0,0
41643,57.5,0,3,1,0,3,4,1,17,10,3,1,21,0,0,0,0.0,NaN,0,0
41644,16.0,1,2,2,0,1,99,0,0,0,0,0,0,0,0,0,0.0,75,0,0
41645,70.0,0,4,1,0,3,4,1,16,104,1,0,0,0,0,0,0.0,NaN,0,0
41646,42.5,1,3,1,0,2,4,1,18,10,2,1,16,360,0,0,,NaN,0,15
41647,21.0,1,4,1,0,1,1,1,21,5,0,0,0,0,0,0,0.0,NaN,0,0
41648,32.5,0,2,1,1,3,1,1,21,10,0,1,16,0,0,0,,NaN,30,16
41649,24.5,0,2,7,0,1,1,1,17,48,1,1,21,0,1,0,0.0,NaN,0,0
41650,57.5,1,2,1,0,3,1,1,18,360,2,0,0,0,0,0,,NaN,30,18
41651,16.0,0,4,6,1,2,99,1,13,120,4,1,13,260,0,0,0.0,0,0,0
41652,13.0,1,4,1,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41653,14.0,0,3,2,0,2,99,1,13,0,0,0,0,0,0,0,0.0,0,0,0
41654,42.5,0,4,1,0,3,1,1,17,208,1,0,0,0,0,0,0.0,NaN,0,0
41655,42.5,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41656,18.0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41657,20.0,0,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41658,19.0,0,1,2,1,1,4,1,18,4,0,0,0,0,0,0,0.0,NaN,0,0
41659,27.5,0,3,1,0,3,2,1,17,6,0,0,0,0,0,0,0.0,NaN,0,0
41660,21.0,0,4,6,0,1,1,1,16,60,1,1,18,1,0,0,,NaN,0,0
41661,27.5,0,2,2,0,1,1,1,16,60,0,1,20,0,0,0,0.0,NaN,0,0
41662,42.5,0,4,1,0,1,4,1,17,260,4,1,17,0,0,0,,NaN,0,15
41663,42.5,1,4,7,0,2,1,1,18,312,4,0,0,0,0,0,,NaN,0,0
41664,13.0,0,4,1,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41665,24.5,1,4,7,0,2,2,1,19,5,0,1,22,0,0,0,,NaN,0,0
41666,42.5,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,NaN,0,0
41667,32.5,0,4,1,0,2,1,1,19,48,1,0,0,0,0,0,,NaN,0,0
41668,70.0,1,3,1,0,1,4,1,16,0,0,1,23,0,0,0,,NaN,0,17
41669,27.5,0,4,1,0,1,1,1,18,60,1,0,0,0,0,0,,NaN,0,0
41670,14.0,1,4,6,0,2,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
41671,27.5,0,3,3,0,2,1,1,24,0,0,0,0,0,0,0,0.0,NaN,0,0
41672,20.0,1,1,1,1,2,4,1,15,104,3,1,14,312,0,0,0.0,NaN,0,0
41673,57.5,1,1,3,0,2,1,1,20,12,NaN,1,20,0,0,0,,NaN,1,14
41674,27.5,1,2,7,0,2,1,1,16,1,0,1,16,0,0,0,0.0,NaN,0,0
41675,42.5,1,2,1,1,3,1,1,15,0,0,1,14,0,1,10,,NaN,0,15
41676,13.0,1,4,7,0,1,99,0,0,0,0,0,0,0,NaN,0,0.0,0,0,0
41677,18.0,0,4,6,0,3,2,1,17,24,3,1,15,0,0,0,0.0,NaN,0,0
41678,42.5,0,2,1,0,1,1,1,13,0,0,1,13,240,1,0,,NaN,29,20
41679,27.5,1,2,1,0,2,2,1,19,8,0,1,18,0,1,0,,NaN,0,0
41680,12.0,0,2,6,0,1,99,0,0,0,0,0,0,0,0,0,0.0,0,0,0
