,Ages,Gender,Income,Race,Government,County,Employment Type,Alcohol,Alcohol Age Started,Alcohol Days,Alcohol Per Day,Marijuana,Marijuana Age Started,Marijuana Days,Unprescribed Pain Relievers,Days of UPS in last month
6015,32.5,0,1,7,1,2.0,3,1,21,24,3,0,0,0,0,0
6016,15.0,0,4,1,0,2.0,99,1,17,1,0,0,0,0,0,0
6017,32.5,1,4,1,0,3.0,1,1,0,240,4,1,17,0,0,0
6018,17.0,1,3,3,0,2.0,99,1,0,0,0,0,0,0,0,0
6019,42.5,0,2,1,1,3.0,1,1,16,156,1,1,19,0,0,0
6020,15.0,0,4,1,0,1.0,99,1,0,1,0,0,0,0,1,0
6021,70.0,1,4,1,0,1.0,4,1,21,60,2,1,40,0,0,0
6022,42.5,1,1,7,0,2.0,4,1,24,260,NaN,1,11,52,0,0
6023,27.5,0,1,7,1,2.0,2,1,21,24,0,1,19,0,0,0
6024,27.5,0,2,1,0,1.0,2,1,17,72,0,1,14,5,1,0
6025,13.0,1,3,1,0,2.0,99,0,24,0,0,0,0,0,0,0
6026,27.5,1,1,5,0,1.0,1,1,0,24,1,0,0,0,0,0
6027,15.0,1,4,1,0,1.0,99,1,10,1,NaN,0,0,0,0,0
6028,12.0,0,4,1,0,1.0,99,0,12,0,0,0,0,0,0,0
6029,42.5,1,2,6,1,2.0,1,1,15,300,4,1,17,0,0,0
6030,42.5,1,3,7,0,2.0,1,0,0,0,0,0,0,0,0,0
6031,24.5,1,2,2,0,2.0,1,0,18,0,0,0,0,0,0,0
6032,18.0,1,1,1,0,2.0,4,0,18,0,0,0,0,0,0,0
6033,16.0,1,4,1,0,2.0,99,1,16,1,0,0,0,0,0,0
6034,22.5,1,4,7,0,1.0,1,1,21,120,1,1,13,0,0,0
6035,15.0,1,3,3,0,3.0,99,1,21,Not sure,2,0,0,0,0,0
6036,70.0,1,2,1,0,3.0,4,1,16,60,1,0,0,0,0,0
6037,24.5,1,2,7,0,1.0,1,1,15,60,2,0,0,0,0,0
6038,70.0,1,2,7,0,1.0,4,1,0,4,0,0,0,0,0,0
6039,21.0,0,1,2,0,1.0,1,1,0,156,3,0,0,0,1,0
6040,70.0,0,2,7,0,2.0,2,1,0,0,0,0,0,0,0,0
6041,21.0,1,4,2,0,3.0,1,1,17,24,16,0,0,0,0,0
6042,70.0,1,4,1,0,1.0,4,0,18,0,0,0,0,0,0,0
6043,32.5,0,2,6,0,1.0,1,1,13,72,4,1,15,3,0,0
6044,12.0,1,2,1,0,3.0,99,0,16,0,0,0,0,0,0,0
6045,14.0,1,1,3,1,1.0,99,0,12,0,0,0,0,0,0,0
6046,42.5,0,4,6,0,3.0,4,1,0,0,0,0,0,0,0,0
6047,42.5,1,1,2,1,3.0,4,0,0,0,0,0,0,0,0,0
6048,17.0,0,4,1,0,1.0,99,1,19,0,0,0,0,0,0,0
6049,42.5,1,4,1,0,1.0,1,1,0,260,4,1,11,260,1,0
6050,27.5,0,2,7,1,3.0,4,0,18,0,0,0,0,0,0,0
6051,20.0,1,4,7,1,1.0,2,1,18,14,3,1,17,0,0,0
6052,57.5,1,2,1,0,2.0,1,0,0,0,0,0,0,0,0,0
6053,24.5,0,1,5,0,2.0,4,1,21,48,4,1,24,4,0,0
6054,57.5,1,4,1,0,2.0,1,1,0,11,4,1,15,0,0,0
6055,70.0,0,1,1,0,1.0,4,0,10,0,0,0,0,0,0,0
6056,32.5,0,2,1,0,1.0,4,1,18,156,2,0,0,0,0,0
6057,18.0,0,2,1,0,2.0,4,0,19,0,0,0,0,0,0,0
6058,57.5,0,1,2,1,1.0,4,1,16,0,0,0,0,0,0,0
6059,17.0,0,3,7,0,1.0,99,0,16,0,0,0,0,0,0,0
6060,32.5,0,2,1,0,1.0,4,1,0,72,2,1,22,180,1,0
6061,12.0,1,4,1,0,1.0,99,0,13,0,0,0,0,0,0,0
6062,42.5,0,4,1,0,1.0,4,1,23,48,1,0,0,0,0,0
6063,21.0,0,3,1,0,2.0,1,1,17,12,1,0,0,0,0,0
6064,32.5,0,2,1,1,2.0,4,1,16,75,3,1,14,200,0,0
6065,14.0,0,2,1,0,1.0,99,0,14,0,0,0,0,0,0,0
6066,70.0,0,2,2,0,2.0,4,0,0,0,0,0,0,0,0,0
6067,14.0,1,4,1,0,1.0,99,0,13,0,0,0,0,0,0,0
6068,24.5,0,1,1,1,2.0,1,1,NaN,48,NaN,1,15,0,0,0
6069,42.5,0,2,3,0,2.0,1,1,18,0,0,0,0,0,0,0
6070,21.0,0,2,1,1,2.0,1,1,14,15,3,1,18,0,0,0
6071,13.0,1,4,1,0,1.0,99,0,18,0,0,0,0,0,0,0
6072,16.0,0,1,2,1,1.0,99,1,16,NaN,2,0,0,0,0,0
6073,15.0,0,2,1,1,1.0,99,1,16,1,2,0,0,0,0,0
6074,22.5,0,2,7,0,3.0,4,1,0,0,0,0,0,0,0,0
6075,42.5,0,4,1,0,3.0,1,1,0,36,3,1,30,0,0,0
6076,32.5,1,3,2,0,3.0,1,1,7,72,2,1,14,12,0,0
6077,42.5,0,4,1,0,3.0,4,1,14,104,2,0,0,0,0,0
6078,42.5,0,1,1,0,1.0,2,1,18,0,0,0,0,0,0,0
6079,24.5,1,2,1,0,1.0,1,1,8,104,2,1,16,1,0,0
6080,42.5,0,4,1,0,2.0,1,1,18,12,6,1,19,0,0,0
6081,19.0,0,2,7,0,2.0,3,1,0,4,0,1,17,0,0,0
6082,57.5,1,4,1,0,2.0,1,1,15,1,0,1,18,0,0,0
6083,16.0,1,4,1,0,1.0,99,0,14,0,0,0,0,0,0,0
6084,16.0,1,4,1,0,2.0,99,1,19,8,0,1,11,10,1,0
6085,13.0,0,3,1,0,1.0,99,0,21,0,0,0,0,0,0,0
6086,20.0,1,1,1,1,1.0,2,1,4,42,0,0,0,0,0,0
6087,27.5,1,2,2,0,1.0,1,1,0,24,1,0,0,0,0,0
6088,42.5,0,4,1,0,2.0,1,1,0,84,1,1,21,0,0,0
6089,42.5,0,4,2,0,2.0,1,1,16,24,1,0,0,0,0,0
6090,42.5,1,4,1,0,3.0,1,1,0,48,3,1,16,0,0,0
6091,42.5,0,4,6,0,2.0,1,1,15,15,1,0,0,0,0,0
6092,42.5,0,3,5,0,3.0,4,0,0,0,0,0,0,0,0,0
6093,15.0,0,2,7,1,2.0,99,0,15,0,0,0,0,0,0,0
6094,20.0,0,1,1,0,1.0,2,1,0,36,3,1,18,60,0,0
6095,14.0,0,3,1,0,1.0,99,1,18,1,0,0,0,0,0,0
6096,27.5,1,3,5,0,3.0,3,1,0,0,0,1,16,0,0,0
6097,13.0,0,1,2,1,3.0,99,0,17,0,0,0,0,0,0,0
6098,13.0,1,3,1,0,2.0,99,0,16,0,0,0,0,0,0,0
6099,42.5,1,4,7,0,1.0,1,1,23,156,2,1,24,0,0,0
6100,15.0,1,4,1,0,1.0,99,0,20,0,0,0,0,0,0,0
6101,13.0,1,4,1,0,2.0,99,0,15,0,0,0,0,0,0,0
6102,32.5,0,2,7,0,1.0,1,1,21,10,0,0,0,0,0,0
6103,22.5,0,2,7,1,2.0,4,0,14,0,0,0,0,0,0,0
6104,42.5,0,2,1,0,1.0,1,1,0,260,2,1,15,0,0,0
6105,17.0,1,4,5,0,2.0,99,0,16,0,0,0,0,0,0,0
6106,42.5,0,4,1,0,3.0,4,1,0,6,0,1,13,0,0,0
6107,70.0,0,4,1,0,2.0,4,0,13,0,0,0,0,0,0,0
6108,27.5,1,2,2,1,2.0,3,1,16,104,6,0,0,0,0,0
6109,24.5,0,4,1,0,2.0,1,1,16,36,1,0,0,0,0,0
6110,22.5,0,1,1,0,1.0,1,1,15,104,2,1,21,6,0,0
6111,14.0,1,4,1,0,1.0,99,0,20,0,0,0,0,0,0,0
6112,27.5,1,2,2,0,1.0,1,1,0,24,2,1,21,12,0,0
6113,16.0,0,2,7,1,1.0,99,1,13,104,0,0,0,0,0,0
6114,70.0,1,1,1,1,1.0,4,1,18,0,0,0,0,0,0,0
6115,13.0,1,2,1,1,1.0,99,0,14,0,0,0,0,0,0,0
6116,42.5,1,1,1,0,3.0,3,1,14,156,2,1,14,0,0,0
6117,21.0,0,1,1,0,1.0,1,1,21,36,4,1,20,6,1,2
6118,42.5,0,1,2,1,3.0,4,1,0,4,NaN,1,16,0,0,0
6119,57.5,1,1,6,0,3.0,1,1,16,0,0,1,17,0,0,0
6120,13.0,0,1,7,1,2.0,99,0,17,0,0,0,0,0,0,0
6121,42.5,0,3,7,0,3.0,1,1,15,52,1,1,21,0,0,0
6122,42.5,1,3,5,0,2.0,1,0,18,0,0,0,0,0,0,0
6123,42.5,1,4,1,1,2.0,1,1,0,1,0,1,17,0,1,0
6124,24.5,0,3,1,1,3.0,4,1,17,52,4,1,19,312,0,0
6125,42.5,0,1,7,1,1.0,2,1,17,156,2,0,0,0,0,0
6126,70.0,1,3,1,1,2.0,4,0,29,0,0,0,0,0,0,0
6127,22.5,0,1,1,0,1.0,1,1,19,156,5,0,0,0,0,0
6128,22.5,0,2,1,0,2.0,1,1,14,5,0,0,0,0,0,0
6129,57.5,0,4,1,0,2.0,1,1,18,52,1,0,0,0,0,0
6130,12.0,0,2,1,0,3.0,99,0,0,0,0,0,0,0,0,0
6131,16.0,1,2,1,0,2.0,99,1,12,12,0,1,15,2,1,0
6132,57.5,1,1,2,1,1.0,1,1,16,260,3,1,22,0,0,0
6133,70.0,0,1,1,0,1.0,4,1,18,8,1,0,0,0,0,0
6134,42.5,0,3,7,0,3.0,1,1,16,104,1,0,0,0,0,0
6135,70.0,1,2,1,0,1.0,2,1,17,48,NaN,0,0,0,0,0
6136,15.0,0,3,7,0,1.0,99,1,17,4,0,0,0,0,0,0
6137,18.0,1,2,2,0,3.0,3,1,15,15,0,1,15,60,0,0
6138,20.0,1,1,6,0,2.0,4,0,18,0,0,0,0,0,0,0
6139,27.5,1,4,1,0,2.0,1,1,0,52,2,1,23,0,0,0
6140,13.0,1,1,1,1,1.0,99,1,13,52,0,0,0,0,0,0
6141,15.0,0,2,2,0,2.0,99,1,17,36,0,0,0,0,0,0
6142,22.5,0,1,1,0,2.0,1,1,14,24,0,1,18,0,1,0
6143,18.0,0,1,1,0,1.0,2,0,0,0,0,0,0,0,0,0
6144,13.0,0,1,2,1,1.0,99,0,NaN,0,0,1,12,1,0,0
6145,16.0,0,3,3,0,2.0,99,0,21,0,0,0,0,0,0,0
6146,42.5,0,2,2,1,2.0,1,1,0,72,1,0,0,0,0,0
6147,27.5,0,2,1,0,1.0,2,1,12,24,0,0,0,0,0,0
6148,17.0,0,4,1,0,3.0,99,0,14,0,0,0,0,0,0,0
6149,70.0,1,1,1,0,2.0,4,1,0,0,0,0,0,0,0,0
6150,42.5,0,2,1,0,3.0,4,1,15,3,0,1,18,144,0,0
6151,17.0,0,4,1,0,1.0,99,1,0,24,10,1,15,6,0,0
6152,42.5,1,4,1,0,2.0,1,1,13,24,1,0,0,0,0,0
6153,42.5,1,4,7,0,2.0,1,1,14,36,2,0,0,0,0,0
6154,32.5,0,2,1,0,1.0,1,1,12,156,3,1,11,0,1,0
6155,19.0,1,1,1,0,3.0,1,1,5,3,0,1,16,0,0,0
6156,32.5,1,2,7,0,2.0,1,0,17,0,0,0,0,0,0,0
6157,20.0,1,4,7,0,1.0,2,1,0,10,2,1,18,5,0,0
6158,14.0,1,2,1,0,3.0,99,0,15,0,0,0,0,0,0,0
6159,18.0,0,2,1,0,1.0,4,0,16,0,0,1,14,0,0,0
6160,32.5,1,4,7,0,2.0,1,1,13,48,3,1,15,0,0,0
6161,70.0,1,1,1,0,2.0,4,1,0,0,0,0,0,0,0,0
6162,32.5,1,3,1,0,2.0,1,1,18,156,2,0,0,0,0,0
6163,16.0,1,2,2,1,1.0,99,0,0,0,0,0,0,0,0,0
6164,57.5,0,2,1,0,2.0,4,1,21,0,0,1,18,0,0,0
6165,12.0,1,2,1,1,1.0,99,0,21,0,0,0,0,0,0,0
6166,42.5,0,4,1,0,1.0,4,0,17,0,0,0,0,0,0,0
6167,70.0,1,1,1,0,1.0,4,1,14,0,0,0,0,0,0,0
6168,32.5,0,4,7,0,3.0,1,1,15,15,0,0,0,0,0,0
6169,70.0,0,1,1,0,3.0,4,1,15,36,1,0,0,0,0,0
6170,19.0,0,4,1,0,1.0,4,1,15,1,0,1,16,0,0,0
6171,15.0,1,2,7,1,2.0,99,1,0,NaN,NaN,0,0,0,0,0
6172,32.5,0,1,1,1,3.0,3,1,15,3,1,1,13,0,0,0
6173,13.0,0,3,1,0,1.0,99,0,0,0,0,0,0,0,0,0
6174,24.5,0,2,4,0,2.0,1,1,16,6,1,1,16,0,0,0
6175,27.5,0,2,1,0,1.0,2,1,0,0,0,0,0,0,0,0
6176,18.0,1,2,7,0,3.0,2,1,16,48,3,1,15,208,0,0
6177,12.0,1,2,6,0,2.0,99,0,0,0,0,0,0,0,NaN,NaN
6178,19.0,0,1,6,1,2.0,2,1,15,1,0,0,0,0,0,0
6179,42.5,1,4,1,0,2.0,1,1,18,0,0,0,0,0,0,0
6180,32.5,0,1,1,1,2.0,3,1,12,0,0,1,13,0,1,0
6181,24.5,1,2,7,0,1.0,4,1,11,5,0,0,0,0,0,0
6182,21.0,1,1,1,0,2.0,4,1,17,12,0,0,0,0,0,0
6183,42.5,0,2,7,0,2.0,1,1,0,36,2,0,0,0,0,0
6184,27.5,1,2,1,0,2.0,1,1,21,240,2,1,18,2,1,0
6185,24.5,0,2,1,0,2.0,1,1,0,96,4,1,18,0,1,0
6186,22.5,1,2,7,0,2.0,1,1,19,120,1,1,13,0,0,0
6187,24.5,0,1,7,0,2.0,1,1,0,3,0,0,0,0,1,0
6188,27.5,0,2,7,1,1.0,1,0,18,0,0,0,0,0,0,0
6189,21.0,1,2,1,0,3.0,4,1,17,104,8,1,17,0,0,0
6190,42.5,0,1,1,1,1.0,4,1,21,10,1,0,0,0,0,0
6191,17.0,1,2,1,1,3.0,99,1,0,0,0,1,14,4,0,0
6192,14.0,1,3,1,0,2.0,99,0,8,0,0,0,0,0,0,0
6193,42.5,0,1,7,1,2.0,1,1,18,96,1,0,0,0,0,0
6194,13.0,0,2,1,1,1.0,99,0,0,0,0,0,0,0,0,0
6195,18.0,1,1,1,0,2.0,2,0,0,0,0,1,16,104,0,0
6196,42.5,1,2,1,0,1.0,1,1,18,260,5,0,0,0,0,0
6197,24.5,0,2,1,1,3.0,3,1,17,3,0,1,16,0,0,0
6198,19.0,0,1,6,0,2.0,1,0,0,0,0,0,0,0,0,0
6199,42.5,0,3,1,0,3.0,1,1,19,12,1,0,0,0,0,0
6200,21.0,1,2,7,0,1.0,2,1,0,156,5,1,14,12,1,0
6201,22.5,0,2,6,1,1.0,4,1,0,0,0,0,0,0,0,0
6202,13.0,0,2,1,0,1.0,99,1,0,NaN,NaN,0,0,0,0,0
6203,42.5,0,2,7,1,3.0,1,1,18,0,0,0,0,0,0,0
6204,42.5,1,3,1,0,2.0,1,1,0,24,0,0,0,0,0,0
6205,42.5,0,2,3,1,1.0,2,1,18,0,0,1,24,3,0,0
6206,24.5,1,1,1,1,1.0,1,1,0,1,0,1,14,0,1,0
6207,42.5,1,3,7,0,2.0,1,1,16,12,1,0,0,0,0,0
6208,19.0,1,2,7,0,3.0,4,1,17,60,3,1,16,208,0,0
6209,42.5,1,4,1,0,1.0,1,1,22,0,0,0,0,0,0,0
6210,32.5,1,4,7,0,2.0,1,1,25,2,NaN,1,18,320,0,0
6211,13.0,1,1,7,1,1.0,99,0,13,0,0,0,0,0,0,0
6212,32.5,0,3,1,0,2.0,4,1,14,24,0,0,0,0,0,0
6213,42.5,1,4,1,0,2.0,1,1,14,156,2,1,21,0,0,0
6214,15.0,0,1,7,1,2.0,99,0,19,0,0,0,0,0,0,0
6215,19.0,0,1,1,0,2.0,4,1,18,24,0,0,0,0,0,0
6216,32.5,1,1,2,1,1.0,4,1,0,2,0,1,15,0,1,0
6217,18.0,0,4,1,0,1.0,4,0,20,0,0,0,0,0,0,0
6218,42.5,1,2,1,0,3.0,1,1,15,60,NaN,1,18,0,0,0
6219,57.5,1,2,1,0,1.0,1,1,15,260,1,1,19,0,0,0
6220,21.0,1,2,1,0,2.0,1,1,14,104,12,0,0,0,0,0
6221,12.0,1,2,2,1,1.0,99,0,18,0,0,0,0,0,0,0
6222,21.0,1,2,2,0,1.0,1,1,13,0,0,1,18,0,0,0
6223,24.5,1,4,5,0,2.0,3,1,18,2,0,0,0,0,0,0
6224,24.5,0,1,1,0,2.0,2,1,20,104,2,1,22,0,0,0
6225,32.5,0,3,1,0,2.0,1,1,0,0,0,0,0,0,0,0
6226,42.5,0,3,1,0,1.0,1,1,14,4,0,1,19,0,0,0
6227,42.5,0,3,1,0,1.0,2,1,14,3,0,0,0,0,0,0
6228,70.0,0,2,7,0,2.0,1,0,21,0,0,0,0,0,0,0
6229,18.0,1,1,7,0,3.0,1,1,15,312,NaN,1,15,359,1,0
6230,42.5,0,3,1,0,1.0,1,1,15,8,0,1,14,0,0,0
6231,57.5,0,4,1,0,1.0,1,1,0,12,0,0,0,0,0,0
6232,14.0,1,4,1,0,2.0,99,1,15,50,5,1,7,45,1,15
6233,42.5,0,3,1,0,3.0,1,1,18,2,0,0,0,0,0,0
6234,24.5,0,2,1,1,1.0,1,1,19,6,0,1,14,364,0,0
6235,18.0,0,2,1,0,1.0,2,1,20,7,3,1,14,260,0,0
6236,42.5,0,4,1,0,3.0,1,1,21,52,0,0,0,0,0,0
6237,42.5,1,2,7,0,2.0,1,1,16,0,0,0,0,0,0,0
6238,57.5,1,4,7,1,1.0,1,1,0,0,0,0,0,0,0,0
6239,12.0,0,1,2,1,2.0,99,0,12,0,0,0,0,0,0,0
6240,42.5,1,3,7,0,3.0,1,1,18,240,4,1,19,180,0,0
6241,32.5,0,2,6,1,2.0,1,1,14,4,0,0,0,0,0,0
6242,70.0,1,2,1,0,3.0,2,1,0,0,0,0,0,0,0,0
6243,42.5,1,2,2,0,1.0,4,1,17,208,3,1,13,0,0,0
6244,27.5,0,3,7,0,1.0,1,1,16,24,1,0,0,0,1,0
6245,42.5,1,1,1,1,3.0,4,1,0,0,0,0,0,0,0,0
6246,42.5,1,1,1,1,3.0,1,1,15,15,0,1,12,0,0,0
6247,32.5,0,4,1,0,1.0,1,1,0,312,3,1,19,10,0,0
6248,42.5,0,4,1,0,1.0,4,1,0,180,5,1,21,48,0,0
6249,21.0,0,1,7,1,3.0,1,1,0,340,2,1,13,0,0,0
6250,24.5,0,4,4,0,2.0,1,1,0,145,12,1,19,0,0,0
6251,16.0,1,4,7,0,2.0,99,1,19,168,0,1,14,0,1,0
6252,15.0,0,2,1,1,2.0,99,0,14,0,0,0,0,0,0,0
6253,42.5,1,2,2,0,1.0,1,1,0,0,0,1,22,0,0,0
6254,24.5,0,3,2,0,2.0,2,1,15,2,NaN,0,0,0,0,0
6255,42.5,0,1,2,1,2.0,4,1,18,156,2,1,19,0,0,0
6256,21.0,0,1,1,0,1.0,3,1,21,180,0,1,18,0,0,0
6257,12.0,1,2,1,0,1.0,99,0,16,0,0,0,0,0,0,0
6258,32.5,1,4,6,0,1.0,1,1,16,104,2,1,17,0,0,0
6259,24.5,0,1,5,1,1.0,1,0,21,0,0,0,0,0,0,0
6260,19.0,1,1,2,1,1.0,2,1,0,338,10,0,0,0,0,0
6261,27.5,1,4,1,0,1.0,3,1,16,0,0,1,15,0,0,0
6262,42.5,0,1,2,1,3.0,3,1,0,5,0,0,0,0,0,0
6263,20.0,1,3,5,0,2.0,1,1,13,48,4,1,11,0,0,0
6264,27.5,0,2,1,0,1.0,1,1,17,36,1,0,0,0,1,0
6265,16.0,1,4,1,0,1.0,99,1,0,4,3,1,10,120,0,0
6266,57.5,0,1,1,0,2.0,4,1,12,Not sure,0,0,0,0,0,0
6267,32.5,0,4,2,0,1.0,1,1,13,52,2,1,18,0,0,0
6268,32.5,0,1,6,0,2.0,1,0,16,0,0,0,0,0,0,0
6269,42.5,1,4,1,0,3.0,4,1,17,48,4,1,21,3,0,0
6270,17.0,0,2,1,0,3.0,99,1,14,6,0,1,13,208,0,0
6271,17.0,1,2,1,0,3.0,99,0,16,0,0,0,0,0,0,0
6272,32.5,0,2,1,1,1.0,4,1,0,120,3,1,32,61,0,0
6273,27.5,1,1,7,1,3.0,3,1,13,0,0,0,0,0,0,0
6274,70.0,0,2,2,1,1.0,4,1,0,0,0,0,0,0,0,0
6275,24.5,0,3,7,0,2.0,1,1,14,12,0,0,0,0,0,0
6276,12.0,0,3,1,0,1.0,99,0,0,0,0,0,0,0,0,0
6277,42.5,0,2,1,1,1.0,4,1,25,12,0,1,15,0,0,0
6278,57.5,1,4,1,0,2.0,1,1,16,156,3,1,22,0,0,0
6279,42.5,0,4,7,0,1.0,1,1,15,4,1,0,0,0,0,0
6280,42.5,0,2,7,0,1.0,1,1,15,24,0,0,0,0,0,0
6281,42.5,1,2,2,1,3.0,1,1,20,24,0,1,20,0,0,0
6282,19.0,0,4,2,0,2.0,1,0,21,0,0,1,19,77,0,0
6283,20.0,1,1,1,1,1.0,4,0,13,0,0,0,0,0,0,0
6284,27.5,1,4,1,0,2.0,1,1,21,260,3,1,13,0,1,0
6285,42.5,0,3,1,0,1.0,2,1,21,4,0,1,19,0,0,0
6286,19.0,1,3,1,0,2.0,4,1,15,48,2,1,14,260,1,0
6287,42.5,0,2,7,0,1.0,1,1,18,5,0,0,0,0,0,0
6288,17.0,1,1,3,1,3.0,99,0,13,0,0,0,0,0,0,0
6289,32.5,1,3,1,0,3.0,1,1,0,260,6,1,15,0,1,0
6290,42.5,0,1,1,1,3.0,1,1,16,0,0,0,0,0,0,0
6291,42.5,1,1,5,0,3.0,4,1,15,9,0,0,0,0,0,0
6292,20.0,0,2,2,0,3.0,2,0,0,0,0,0,0,0,0,0
6293,57.5,1,4,1,0,1.0,1,1,17,0,0,0,0,0,0,0
6294,42.5,0,4,1,0,1.0,1,1,20,2,1,0,0,0,0,0
6295,57.5,0,4,1,0,2.0,2,1,20,0,0,1,17,0,0,0
6296,42.5,1,1,2,1,2.0,1,0,17,0,0,0,0,0,0,0
6297,14.0,1,4,1,0,1.0,99,0,14,0,0,0,0,0,0,0
6298,42.5,0,4,1,0,1.0,1,1,11,72,2,0,0,0,0,0
6299,32.5,0,3,2,1,1.0,1,1,15,36,2,0,0,0,0,0
6300,13.0,1,2,2,0,1.0,99,0,0,0,0,0,0,0,0,0
6301,42.5,1,3,1,0,2.0,1,1,21,104,6,1,12,0,0,0
6302,32.5,0,3,5,0,1.0,4,1,15,52,0,0,0,0,0,0
6303,70.0,1,4,1,0,2.0,2,1,16,0,0,1,20,0,0,0
6304,19.0,0,2,7,0,2.0,1,1,12,36,NaN,1,15,364,0,0
6305,14.0,1,4,7,0,1.0,99,0,0,0,0,0,0,0,0,0
6306,15.0,1,4,7,0,2.0,99,0,0,0,0,0,0,0,0,0
6307,70.0,0,4,1,0,1.0,4,1,20,48,0,0,0,0,1,0
6308,22.5,1,1,1,1,3.0,1,1,0,0,0,1,16,0,0,0
6309,18.0,1,2,1,1,1.0,1,0,14,0,0,1,16,5,1,0
6310,42.5,0,4,1,0,1.0,1,1,24,260,1,1,8,1,1,0
6311,57.5,0,3,7,0,2.0,1,1,21,3,1,0,0,0,0,0
6312,13.0,1,4,1,0,1.0,99,0,15,0,0,0,0,0,0,0
6313,19.0,1,3,1,0,1.0,1,1,0,350,5,1,15,0,0,0
6314,70.0,0,2,1,0,2.0,4,0,15,0,0,0,0,0,0,0
6315,32.5,1,1,1,0,2.0,2,1,15,0,0,0,0,0,0,0
6316,42.5,1,2,1,1,1.0,4,1,0,5,0,0,0,0,0,0
6317,70.0,0,3,2,0,2.0,4,1,0,2,0,0,0,0,0,0
6318,27.5,1,1,2,1,1.0,3,1,0,0,0,0,0,0,0,0
6319,14.0,1,4,7,0,2.0,99,0,13,0,0,0,0,0,0,0
6320,20.0,0,2,6,0,1.0,4,1,18,104,2,0,0,0,0,0
6321,17.0,1,3,3,0,2.0,99,0,12,0,0,0,0,0,0,0
6322,20.0,0,1,1,0,1.0,2,1,0,18,5,1,17,0,0,0
6323,42.5,0,1,2,0,1.0,2,1,15,12,1,1,20,0,0,0
6324,15.0,1,4,1,0,1.0,99,0,20,0,0,0,0,0,0,0
6325,12.0,0,4,6,0,2.0,99,0,0,0,0,0,0,0,0,0
6326,42.5,0,3,1,0,2.0,4,1,0,36,3,0,0,0,0,0
6327,42.5,1,3,3,0,1.0,1,1,0,60,2,0,0,0,0,0
6328,57.5,0,1,7,0,2.0,4,1,NaN,0,0,0,0,0,0,0
6329,57.5,0,1,4,0,3.0,1,0,0,0,0,0,0,0,0,0
6330,57.5,0,3,1,0,2.0,4,1,16,6,0,0,0,0,0,0
6331,20.0,1,1,1,1,1.0,1,1,0,3,0,1,16,24,0,0
6332,19.0,1,1,1,0,2.0,4,1,21,104,2,1,16,40,1,0
6333,42.5,0,4,1,0,1.0,1,1,0,260,3,1,14,0,0,0
6334,24.5,1,1,1,0,1.0,2,0,0,0,0,0,0,0,0,0
6335,27.5,1,4,1,0,3.0,1,1,13,52,2,1,21,0,0,0
6336,22.5,1,2,7,1,1.0,2,1,18,144,0,1,20,0,0,0
6337,17.0,1,4,1,0,1.0,99,0,22,0,0,0,0,0,0,0
6338,70.0,0,2,1,0,3.0,4,1,13,60,0,0,0,0,0,0
6339,42.5,1,2,2,0,1.0,2,1,0,24,4,0,0,0,0,0
6340,42.5,0,4,1,0,2.0,1,1,0,260,2,1,17,0,0,0
6341,70.0,0,2,1,0,1.0,2,0,27,0,0,0,0,0,1,0
6342,14.0,1,3,7,0,1.0,99,1,0,1,0,0,0,0,0,0
6343,42.5,0,4,7,0,2.0,1,0,18,0,0,0,0,0,0,0
6344,27.5,1,3,2,0,3.0,1,1,0,104,6,1,15,0,0,0
6345,15.0,0,4,7,0,2.0,99,1,21,156,1,1,14,70,1,19
6346,57.5,1,4,1,0,2.0,1,1,32,20,1,0,0,0,0,0
6347,16.0,0,1,7,1,1.0,99,1,0,Not sure,0,1,15,NaN,0,0
6348,57.5,0,4,1,0,1.0,1,1,18,8,1,0,0,0,0,0
6349,57.5,0,3,7,0,1.0,1,1,14,2,0,0,0,0,0,0
6350,42.5,0,2,1,1,1.0,1,1,0,208,2,1,24,0,0,0
6351,13.0,0,3,1,0,2.0,99,0,13,0,0,0,0,0,0,0
6352,15.0,1,2,2,0,3.0,99,0,0,0,0,1,15,2,0,0
6353,42.5,1,4,1,0,1.0,1,1,0,208,2,0,0,0,0,0
6354,17.0,1,2,1,1,3.0,99,0,14,0,0,0,0,0,0,0
6355,21.0,1,3,1,0,1.0,1,1,0,208,4,1,18,104,0,0
6356,42.5,0,1,7,1,1.0,4,1,14,1,0,0,0,0,0,0
6357,22.5,1,3,2,0,1.0,1,1,30,52,3,1,15,300,0,0
6358,42.5,1,1,1,1,1.0,4,1,22,0,0,0,0,0,1,0
6359,15.0,1,3,2,0,1.0,99,0,16,0,0,0,0,0,0,0
6360,14.0,0,1,1,1,2.0,99,0,NaN,0,0,0,0,0,0,0
6361,70.0,1,4,1,0,3.0,2,1,13,0,0,1,19,365,0,0
6362,70.0,0,2,1,0,2.0,1,1,16,0,0,0,0,0,0,0
6363,70.0,1,4,1,0,1.0,4,1,18,0,0,0,0,0,0,0
6364,24.5,1,4,1,0,2.0,3,1,17,36,8,1,20,0,0,0
6365,24.5,0,4,1,0,1.0,1,1,21,104,3,1,17,4,0,0
6366,27.5,0,2,1,0,2.0,1,1,11,156,1,1,15,2,0,0
6367,42.5,1,1,1,1,2.0,3,1,14,260,2,1,13,0,1,0
6368,14.0,0,4,5,0,1.0,99,0,18,0,0,0,0,0,0,0
